customer_id,age,job,marital,education,credit_default,customer_segment,region,income,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management,cluster
1817,37,technician,single,secondary,0,Middle-Market,Suburban,2989,1,1,1,1,0,1,0,2
1818,31,self-employed,married,secondary,0,Middle-Market,Urban,4667,1,0,1,1,1,1,0,2
1819,38,services,married,secondary,0,Budget-Conscious,Suburban,1440,1,1,0,1,0,0,0,2
1820,48,blue-collar,married,secondary,0,Middle-Market,Urban,2747,0,1,1,1,0,1,1,2
1821,30,technician,married,tertiary,0,Budget-Conscious,Suburban,3927,1,1,0,1,0,1,0,2
1822,39,admin,married,secondary,0,Middle-Market,Urban,3815,1,1,1,1,1,1,0,2
1823,23,services,single,primary,0,Budget-Conscious,Suburban,2284,1,1,0,1,1,1,1,2
1824,36,self-employed,married,secondary,0,High-Value,Urban,4626,1,1,1,1,1,1,0,2
1825,74,services,single,secondary,0,Retired,Urban,2553,0,1,0,1,0,1,0,2
1826,33,blue-collar,divorced,secondary,0,Budget-Conscious,Urban,2170,1,1,0,1,0,1,0,2
1827,42,admin,divorced,secondary,0,Middle-Market,Urban,4222,1,1,0,1,0,1,0,2
1829,41,self-employed,single,secondary,0,High-Value,Urban,4573,1,1,1,1,1,1,0,2
1831,25,student,single,tertiary,0,Young Professionals,Urban,567,0,1,0,1,0,1,1,0
1832,46,services,married,secondary,0,Middle-Market,Suburban,1436,1,1,1,1,0,1,0,2
1833,65,retired,single,primary,0,Retired,Urban,1799,1,1,1,1,1,1,1,0
1834,45,services,single,tertiary,0,Budget-Conscious,Urban,2011,1,1,0,1,1,1,1,2
1835,35,management,divorced,tertiary,1,Middle-Market,Suburban,6090,1,0,0,1,0,0,0,2
1836,30,services,married,tertiary,0,Middle-Market,Urban,1507,1,1,0,1,1,1,0,2
1837,54,admin,married,secondary,0,Middle-Market,Urban,4857,1,0,1,1,0,1,0,2
1838,49,entrepreneur,divorced,tertiary,0,High-Value,Urban,6206,1,0,0,1,1,1,1,1
1839,61,unemployed,divorced,secondary,0,Retired,Urban,96,1,1,1,1,0,1,0,0
1840,40,technician,married,tertiary,0,Middle-Market,Urban,3922,1,1,1,1,0,0,1,2
1841,31,blue-collar,divorced,secondary,0,Middle-Market,Urban,1384,0,1,0,1,0,1,0,2
1842,29,blue-collar,single,secondary,0,Young Professionals,Urban,3240,1,0,0,1,1,1,0,2
1843,59,blue-collar,married,secondary,0,High-Value,Urban,1298,1,1,1,1,1,1,1,2
1844,49,services,married,primary,0,Middle-Market,Urban,2064,1,1,0,1,0,1,0,2
1845,41,unemployed,married,tertiary,0,High-Value,Urban,543,1,1,1,1,1,1,1,0
1846,72,technician,married,secondary,0,Retired,Urban,3054,1,0,1,1,0,0,0,2
1847,55,admin,divorced,secondary,0,Middle-Market,Urban,4059,1,1,0,1,0,0,0,2
1848,44,technician,married,tertiary,0,Middle-Market,Suburban,2827,1,1,1,1,1,0,0,2
1849,34,management,married,tertiary,0,High-Value,Urban,9892,1,1,1,1,1,1,0,1
1850,46,services,married,secondary,0,Budget-Conscious,Urban,2826,1,1,1,1,0,0,0,2
1851,40,technician,married,secondary,0,Middle-Market,Suburban,4405,0,0,0,1,0,1,0,2
1852,33,management,single,primary,0,Middle-Market,Rural,7771,1,1,0,1,1,1,1,1
1853,53,management,divorced,tertiary,0,High-Value,Urban,8572,0,0,0,1,1,1,1,1
1854,33,management,married,tertiary,0,High-Value,Urban,9196,1,1,1,1,1,1,1,1
1856,53,technician,married,tertiary,0,Middle-Market,Urban,2670,1,1,1,1,0,0,0,2
1857,55,self-employed,married,tertiary,0,High-Value,Urban,3428,1,0,0,1,0,0,1,2
1858,41,blue-collar,married,primary,0,Middle-Market,Urban,1162,0,0,0,1,0,1,0,2
1859,36,management,married,tertiary,0,High-Value,Urban,6761,1,1,0,1,1,1,1,1
1860,36,services,single,secondary,0,Middle-Market,Urban,2608,0,0,1,1,0,1,1,2
1861,45,self-employed,married,tertiary,0,High-Value,Urban,2635,1,1,1,1,1,0,0,2
1862,58,services,married,tertiary,0,Middle-Market,Urban,3067,0,0,0,1,0,1,1,2
1863,39,technician,divorced,tertiary,0,Budget-Conscious,Suburban,3622,1,0,1,1,0,1,1,0
1864,40,blue-collar,married,primary,0,High-Value,Urban,3305,0,1,1,1,0,1,0,2
1866,32,unemployed,married,secondary,0,Budget-Conscious,Urban,633,0,1,1,1,0,1,0,0
1867,28,admin,married,tertiary,0,Young Professionals,Suburban,4884,1,1,0,1,1,1,0,2
1868,46,technician,married,secondary,0,Middle-Market,Rural,2582,1,0,0,1,0,1,0,2
1869,44,admin,divorced,secondary,0,Middle-Market,Suburban,3626,1,0,1,1,0,1,0,2
1870,48,services,divorced,secondary,0,Middle-Market,Urban,2688,1,1,0,1,1,1,0,2
1871,34,management,divorced,secondary,0,Middle-Market,Urban,6056,1,1,1,1,0,1,1,1
1872,49,technician,married,tertiary,0,High-Value,Urban,4311,1,1,1,1,0,1,1,2
1873,55,blue-collar,married,secondary,0,Middle-Market,Suburban,2261,1,1,1,1,0,1,0,0
1874,43,management,married,tertiary,0,Middle-Market,Suburban,6312,1,1,1,1,0,0,1,1
1875,46,services,married,secondary,0,Budget-Conscious,Urban,3018,1,1,1,1,1,0,0,2
1876,47,blue-collar,married,primary,0,High-Value,Urban,3993,1,1,1,0,0,0,1,2
1877,69,retired,married,tertiary,0,Retired,Urban,2312,0,1,0,1,0,1,0,0
1878,47,blue-collar,single,secondary,0,Budget-Conscious,Suburban,2865,1,1,1,1,0,1,0,2
1879,60,technician,divorced,tertiary,0,Middle-Market,Suburban,4143,1,0,0,1,0,1,0,2
1880,67,retired,divorced,primary,0,Retired,Suburban,2066,1,0,0,0,0,0,1,0
1881,30,services,married,tertiary,0,High-Value,Urban,3184,1,1,1,1,1,1,0,2
1882,33,management,single,secondary,0,High-Value,Urban,6739,1,0,1,1,0,1,0,1
1883,51,services,married,secondary,0,High-Value,Rural,2834,1,1,0,1,0,1,0,2
1884,51,self-employed,divorced,tertiary,0,Budget-Conscious,Rural,5096,1,0,0,1,1,1,0,2
1885,56,technician,married,tertiary,0,Budget-Conscious,Urban,3578,1,0,1,1,0,0,0,2
1886,30,blue-collar,single,secondary,0,Middle-Market,Suburban,3545,1,1,1,1,1,1,0,2
1887,35,admin,married,tertiary,1,Middle-Market,Rural,4730,0,0,0,1,0,1,0,2
1888,27,technician,single,tertiary,0,Young Professionals,Urban,3670,1,1,0,1,1,1,0,2
1889,39,services,single,tertiary,0,Middle-Market,Urban,2261,1,1,0,1,1,0,0,2
1891,39,admin,married,secondary,0,Middle-Market,Urban,4906,1,0,0,1,0,0,1,2
1892,42,blue-collar,married,secondary,0,Middle-Market,Urban,3784,1,0,1,1,0,1,0,2
1893,34,management,single,secondary,0,Budget-Conscious,Rural,5054,1,1,0,1,0,0,0,1
1894,36,technician,married,tertiary,0,Budget-Conscious,Urban,2663,1,1,1,1,0,1,1,2
1895,62,retired,married,tertiary,0,Budget-Conscious,Suburban,2455,1,0,1,0,0,0,0,0
1896,35,services,married,secondary,0,High-Value,Suburban,2782,1,1,0,1,0,1,0,2
1897,48,services,married,primary,0,Middle-Market,Suburban,1867,0,1,1,1,0,1,1,2
1898,56,technician,single,tertiary,0,High-Value,Urban,4387,1,0,0,1,1,0,0,2
1899,62,blue-collar,divorced,secondary,0,Budget-Conscious,Rural,1197,1,0,1,1,0,0,0,2
1900,54,self-employed,single,tertiary,0,High-Value,Urban,4974,1,1,1,1,1,0,1,2
1901,60,retired,divorced,secondary,0,High-Value,Urban,2095,1,0,0,1,1,0,0,0
1902,61,admin,married,tertiary,0,Budget-Conscious,Suburban,3530,1,0,0,1,0,0,0,2
1903,33,self-employed,divorced,tertiary,0,Middle-Market,Suburban,2580,1,0,1,1,1,1,0,2
1904,29,admin,married,secondary,0,Young Professionals,Urban,3064,1,1,0,1,0,0,0,2
1905,29,services,single,primary,1,Young Professionals,Suburban,2648,0,1,0,1,0,1,0,2
1906,32,technician,single,primary,0,Budget-Conscious,Suburban,3254,1,1,0,1,0,0,0,2
1908,30,blue-collar,married,secondary,0,Middle-Market,Urban,3506,1,0,1,1,0,1,0,2
1909,49,entrepreneur,married,tertiary,0,Middle-Market,Suburban,7093,1,1,0,1,1,0,1,2
1910,38,admin,married,tertiary,0,High-Value,Urban,4084,1,0,1,1,1,1,1,2
1911,41,entrepreneur,married,tertiary,0,Middle-Market,Urban,8751,0,0,1,1,1,1,1,1
1912,39,management,single,tertiary,0,Middle-Market,Suburban,7772,1,0,1,1,1,0,1,1
1914,42,blue-collar,single,secondary,0,Middle-Market,Suburban,2385,0,1,1,1,0,1,0,2
1915,31,blue-collar,married,secondary,0,Middle-Market,Suburban,1714,0,1,1,1,0,0,1,2
1916,54,services,single,primary,0,Budget-Conscious,Urban,1439,1,1,0,1,0,0,0,2
1917,30,management,married,primary,0,Budget-Conscious,Rural,5221,0,1,0,1,0,1,0,1
1918,62,retired,married,secondary,0,Budget-Conscious,Urban,2745,0,1,0,1,0,1,0,0
1919,57,blue-collar,married,primary,0,High-Value,Urban,2477,0,1,1,1,1,0,1,2
1920,59,blue-collar,married,secondary,0,Budget-Conscious,Suburban,1625,1,1,0,1,0,1,1,2
1921,43,services,married,primary,0,High-Value,Urban,2023,1,1,1,1,1,1,0,2
1923,54,services,married,secondary,0,Budget-Conscious,Suburban,2548,1,1,0,1,0,1,0,2
1924,31,blue-collar,married,secondary,0,Middle-Market,Suburban,3681,1,1,1,1,0,1,1,2
1925,56,self-employed,married,tertiary,0,Middle-Market,Urban,2619,1,0,1,1,0,0,0,2
1926,35,admin,married,tertiary,0,High-Value,Rural,4455,1,0,1,1,0,1,1,2
1927,63,retired,divorced,secondary,0,Retired,Urban,2538,1,0,0,0,0,0,0,0
1928,46,blue-collar,married,primary,0,Middle-Market,Urban,3168,1,0,0,1,0,1,0,2
1929,40,services,married,primary,0,Middle-Market,Urban,2481,0,0,0,1,0,0,0,2
1930,49,admin,divorced,tertiary,0,Budget-Conscious,Urban,4136,1,1,1,1,0,0,1,2
1931,63,retired,married,primary,0,Budget-Conscious,Urban,1773,1,0,0,1,0,0,0,0
1932,63,retired,married,primary,1,Retired,Urban,2662,1,0,1,1,1,1,1,0
1933,87,retired,single,secondary,0,Retired,Urban,2834,0,1,0,1,1,0,0,0
1934,57,services,married,tertiary,0,Middle-Market,Suburban,2719,1,1,0,1,1,1,0,2
1935,46,services,married,primary,0,Budget-Conscious,Urban,1807,1,1,1,1,0,1,0,2
1936,45,management,married,secondary,1,Budget-Conscious,Urban,5825,1,0,1,0,1,1,1,2
1937,28,technician,single,secondary,0,Young Professionals,Urban,3127,1,1,0,1,0,1,0,2
1938,63,management,divorced,primary,0,Budget-Conscious,Suburban,5527,1,1,0,1,1,1,0,1
1939,40,blue-collar,married,secondary,0,High-Value,Urban,1098,1,1,1,1,1,1,0,2
1940,69,admin,single,secondary,0,Budget-Conscious,Suburban,4337,1,0,1,1,0,0,0,2
1941,27,admin,single,tertiary,0,Young Professionals,Urban,3230,1,1,0,1,0,1,0,2
1942,43,entrepreneur,single,secondary,0,Budget-Conscious,Urban,4917,1,1,0,1,1,1,0,2
1943,45,self-employed,married,tertiary,0,Middle-Market,Suburban,5510,1,0,1,1,1,1,0,2
1944,51,services,single,secondary,0,High-Value,Urban,2479,1,1,0,1,0,1,0,2
1945,41,self-employed,married,secondary,0,High-Value,Urban,5036,1,1,0,1,1,1,0,2
1946,48,blue-collar,married,secondary,0,Budget-Conscious,Urban,1091,1,1,1,1,0,0,0,2
1947,57,blue-collar,married,secondary,0,High-Value,Urban,3129,1,1,0,1,1,1,0,2
1948,43,admin,married,secondary,0,Middle-Market,Rural,4633,1,0,1,1,0,1,1,2
1949,59,entrepreneur,married,tertiary,0,High-Value,Urban,6335,1,0,1,0,1,0,0,2
1950,57,blue-collar,single,primary,0,Budget-Conscious,Suburban,3195,1,1,0,1,0,0,0,2
1951,51,admin,married,tertiary,0,Middle-Market,Urban,3313,1,0,1,1,0,0,0,2
1952,40,technician,single,tertiary,0,High-Value,Urban,3074,1,1,1,1,1,1,0,2
1953,63,retired,married,secondary,0,Retired,Suburban,2879,1,0,0,1,1,0,0,0
1954,30,services,married,secondary,0,Middle-Market,Urban,2628,1,0,0,1,1,1,0,2
1956,35,unemployed,married,primary,0,Budget-Conscious,Urban,816,1,1,1,1,0,0,1,0
1957,43,services,single,primary,0,Budget-Conscious,Urban,3358,1,1,0,1,0,1,0,2
1958,63,blue-collar,married,secondary,0,Budget-Conscious,Urban,1341,1,1,1,1,0,0,0,2
1959,40,services,married,primary,0,Middle-Market,Urban,3155,1,1,1,1,0,1,0,2
1960,38,self-employed,married,secondary,0,Middle-Market,Urban,5295,1,0,1,1,0,1,0,2
1961,59,admin,married,tertiary,0,Middle-Market,Urban,3277,1,0,1,1,1,1,0,2
1962,64,blue-collar,divorced,secondary,0,Retired,Urban,3490,1,0,0,1,0,1,0,2
1963,32,management,married,secondary,0,High-Value,Suburban,8119,1,0,1,1,0,1,1,1
1964,42,blue-collar,single,tertiary,0,Middle-Market,Suburban,2202,1,0,0,0,0,1,0,2
1965,84,retired,divorced,tertiary,0,Retired,Urban,1778,1,1,0,1,1,1,0,0
1966,85,retired,divorced,secondary,0,Retired,Suburban,2402,1,1,0,1,0,1,1,0
1967,33,technician,married,tertiary,0,Middle-Market,Suburban,3146,1,1,1,1,0,1,0,2
1969,30,entrepreneur,divorced,secondary,1,High-Value,Urban,9962,1,1,0,1,0,1,0,1
1970,40,admin,single,secondary,0,Budget-Conscious,Urban,4698,0,1,1,1,0,1,0,2
1971,42,admin,married,primary,0,Middle-Market,Urban,4631,1,0,1,1,0,0,0,2
1972,44,management,married,tertiary,0,Middle-Market,Rural,7354,1,0,1,1,0,0,1,1
1973,60,technician,single,tertiary,0,High-Value,Suburban,2744,1,1,1,1,1,1,0,2
1974,33,blue-collar,single,secondary,0,High-Value,Urban,1984,1,1,0,1,1,1,0,2
1975,48,technician,single,tertiary,0,Budget-Conscious,Suburban,3619,0,0,0,1,0,1,0,2
1976,42,unemployed,divorced,primary,0,Budget-Conscious,Urban,258,1,1,0,0,0,0,0,0
1977,41,technician,married,secondary,0,High-Value,Urban,3239,1,1,1,1,0,1,0,2
1978,52,blue-collar,single,secondary,0,Budget-Conscious,Urban,3403,1,0,0,1,0,0,0,2
1979,58,management,single,tertiary,0,High-Value,Urban,6298,1,0,1,1,0,1,1,1
1980,35,management,married,tertiary,0,Middle-Market,Suburban,7492,1,0,1,1,1,0,1,1
1981,27,technician,married,tertiary,0,Young Professionals,Suburban,4053,1,0,0,1,0,1,0,2
1982,34,management,divorced,secondary,0,Middle-Market,Rural,7704,0,1,1,1,1,0,1,1
1983,33,blue-collar,divorced,primary,0,Budget-Conscious,Urban,2476,1,1,1,1,0,0,0,2
1984,33,blue-collar,married,secondary,0,Middle-Market,Urban,2530,0,1,1,1,0,1,1,2
1985,39,admin,divorced,tertiary,0,Budget-Conscious,Suburban,3839,1,1,1,1,1,1,0,2
1986,46,admin,married,secondary,0,Budget-Conscious,Urban,4817,1,0,1,1,0,1,1,2
1987,29,services,single,primary,0,Young Professionals,Urban,1450,1,1,0,1,0,1,0,2
1988,57,blue-collar,married,primary,0,High-Value,Urban,1589,1,1,0,1,0,1,0,2
1989,44,blue-collar,married,primary,0,Middle-Market,Urban,1789,1,1,1,1,0,0,0,2
1990,65,services,divorced,secondary,0,Retired,Rural,2586,1,0,0,1,0,1,0,2
1991,53,self-employed,married,tertiary,0,Budget-Conscious,Urban,4050,1,0,1,1,0,1,0,2
1992,46,technician,married,tertiary,0,Middle-Market,Rural,3154,0,1,0,1,1,1,0,2
1993,53,services,married,tertiary,0,Budget-Conscious,Urban,2723,1,1,1,1,0,1,1,2
1994,46,admin,married,secondary,0,High-Value,Urban,4080,1,1,1,1,1,1,0,2
1995,66,self-employed,married,secondary,0,Retired,Suburban,2773,1,0,1,1,0,1,0,2
1996,40,services,married,secondary,0,Middle-Market,Urban,2075,1,0,1,0,0,0,0,2
1997,24,student,single,tertiary,0,Young Professionals,Urban,1108,1,0,1,1,0,0,0,0
1998,35,admin,married,primary,0,Middle-Market,Suburban,3723,0,0,0,1,0,1,1,2
1999,40,admin,single,secondary,0,Middle-Market,Suburban,3442,0,0,0,1,1,1,0,2
2000,52,technician,married,secondary,0,Middle-Market,Suburban,2628,1,1,0,1,1,1,0,2
2001,69,technician,divorced,tertiary,0,Retired,Suburban,2613,1,0,0,1,0,1,0,2
2002,43,technician,married,secondary,0,Middle-Market,Suburban,3190,1,1,1,1,1,1,0,2
2003,53,unemployed,married,secondary,0,High-Value,Urban,217,0,1,0,1,0,1,1,0
2004,34,technician,married,secondary,0,Middle-Market,Urban,4158,1,0,1,1,1,1,0,2
2005,40,technician,married,tertiary,0,Middle-Market,Urban,2804,0,1,0,1,0,1,1,2
2006,36,self-employed,married,tertiary,0,High-Value,Urban,2572,1,0,1,1,0,1,0,2
2007,40,blue-collar,married,primary,1,Middle-Market,Suburban,2814,1,1,1,0,1,1,0,2
2008,25,self-employed,single,secondary,0,Young Professionals,Urban,3524,1,1,0,0,0,1,0,2
2009,24,admin,single,tertiary,0,Young Professionals,Suburban,4396,1,0,0,1,0,1,0,2
2010,46,blue-collar,married,primary,0,High-Value,Suburban,3929,1,0,1,1,0,1,0,2
2011,48,admin,married,tertiary,0,Budget-Conscious,Urban,4282,1,1,1,1,0,0,1,2
2012,50,admin,single,secondary,0,Budget-Conscious,Urban,3469,1,1,1,1,0,1,0,2
2013,59,unemployed,married,tertiary,0,Budget-Conscious,Urban,672,1,0,1,0,1,1,0,0
2014,59,admin,married,primary,0,Middle-Market,Urban,4329,1,0,1,1,0,1,0,2
2015,50,blue-collar,married,primary,0,High-Value,Urban,3969,1,1,1,1,0,1,0,2
2016,27,blue-collar,single,primary,0,Young Professionals,Urban,2674,0,1,0,1,0,1,0,2
2017,43,entrepreneur,married,secondary,0,Budget-Conscious,Urban,8077,1,0,1,1,1,1,0,2
2018,35,management,married,tertiary,0,High-Value,Urban,7834,1,0,1,1,1,1,1,1
2019,52,admin,married,tertiary,1,Middle-Market,Urban,3995,1,0,1,1,1,0,0,2
2022,61,retired,divorced,tertiary,0,Budget-Conscious,Urban,2746,1,1,0,1,0,0,0,0
2023,43,unemployed,single,tertiary,0,Middle-Market,Suburban,785,1,0,1,1,1,0,0,0
2024,55,admin,married,secondary,0,Middle-Market,Rural,3907,1,1,1,1,0,0,0,2
2025,49,blue-collar,single,primary,1,Budget-Conscious,Urban,3717,1,0,1,1,0,1,0,2
2026,58,technician,single,tertiary,0,Middle-Market,Urban,3029,1,1,0,1,0,0,0,2
2027,42,services,single,tertiary,0,Middle-Market,Rural,1764,1,0,0,1,0,1,0,2
2028,25,student,single,tertiary,0,Young Professionals,Urban,913,0,1,0,0,1,0,1,0
2029,52,technician,married,secondary,0,Budget-Conscious,Urban,2742,1,1,0,1,0,0,0,2
2030,43,services,single,primary,0,Budget-Conscious,Urban,1728,0,1,0,1,0,1,0,2
2031,51,technician,married,primary,0,High-Value,Suburban,4382,0,1,0,1,0,1,0,2
2032,87,retired,divorced,secondary,0,Budget-Conscious,Urban,2082,0,0,0,1,0,0,0,0
2033,39,blue-collar,married,tertiary,0,Budget-Conscious,Urban,3286,1,1,1,1,0,1,0,2
2034,25,student,married,secondary,0,Young Professionals,Suburban,1442,1,1,0,1,0,1,0,0
2035,57,services,married,secondary,0,Middle-Market,Suburban,1733,1,1,1,1,0,0,0,2
2036,47,entrepreneur,married,secondary,0,High-Value,Urban,4877,1,1,1,1,1,0,1,2
2037,41,admin,married,tertiary,0,High-Value,Urban,4628,1,0,1,1,1,1,0,2
2038,40,technician,single,secondary,0,Middle-Market,Urban,4340,1,1,0,1,0,1,0,2
2039,27,technician,single,secondary,0,Young Professionals,Urban,3114,1,0,1,0,0,1,0,2
2040,38,technician,single,tertiary,0,Budget-Conscious,Rural,3685,1,1,0,1,0,1,0,2
2041,57,management,married,tertiary,0,High-Value,Suburban,8671,1,0,1,1,1,1,1,1
2042,77,retired,married,tertiary,0,Retired,Suburban,2784,0,1,0,1,0,1,1,0
2043,40,blue-collar,married,secondary,0,Budget-Conscious,Urban,3433,1,1,1,1,0,1,0,2
2044,43,admin,married,secondary,0,Middle-Market,Suburban,3969,1,1,0,1,0,1,0,2
2045,36,management,married,tertiary,0,High-Value,Urban,7977,0,0,1,1,1,1,1,1
2046,50,services,divorced,secondary,0,High-Value,Suburban,1987,1,1,1,1,0,0,0,2
2047,67,admin,married,primary,1,Retired,Suburban,4565,1,0,1,1,0,1,0,2
2048,56,services,married,secondary,0,High-Value,Urban,2629,1,0,0,1,0,1,0,2
2050,35,admin,married,secondary,0,Middle-Market,Urban,3396,0,0,1,1,1,1,0,2
2051,32,blue-collar,married,primary,0,Middle-Market,Suburban,1113,1,1,0,1,0,0,0,2
2052,34,blue-collar,married,tertiary,0,Budget-Conscious,Urban,3916,1,1,1,1,0,1,0,2
2053,67,technician,single,tertiary,0,Retired,Suburban,2579,0,1,1,0,0,1,0,2
2054,27,unemployed,married,tertiary,0,Budget-Conscious,Urban,989,0,0,1,0,0,0,0,0
2055,39,management,married,primary,0,High-Value,Urban,6753,1,1,1,1,0,0,1,0
2056,46,services,married,primary,1,Budget-Conscious,Suburban,2500,1,1,1,0,0,0,0,2
2058,45,blue-collar,married,secondary,0,High-Value,Urban,1576,1,1,1,1,1,1,0,2
2059,47,services,married,secondary,0,Middle-Market,Suburban,2962,1,0,1,1,1,1,0,2
2060,39,blue-collar,single,primary,0,Middle-Market,Urban,3917,0,1,0,1,0,1,1,2
2061,52,admin,married,primary,0,Middle-Market,Rural,4773,1,0,0,1,1,0,0,2
2062,50,blue-collar,single,secondary,0,Budget-Conscious,Suburban,2064,1,0,0,1,0,0,1,2
2063,43,management,single,tertiary,0,High-Value,Urban,6522,1,1,1,1,1,1,1,1
2065,30,admin,married,tertiary,0,Middle-Market,Suburban,3110,1,0,0,1,1,0,0,2
2066,33,self-employed,married,primary,0,Budget-Conscious,Urban,2560,0,1,1,1,0,1,0,2
2067,54,technician,married,tertiary,0,High-Value,Urban,3270,1,1,0,1,1,1,0,2
2068,53,technician,single,secondary,0,Middle-Market,Urban,3692,1,0,0,0,1,0,0,2
2069,56,technician,divorced,tertiary,0,Middle-Market,Rural,3188,1,0,1,1,0,1,0,2
2070,38,entrepreneur,single,tertiary,0,Budget-Conscious,Rural,3135,1,0,0,1,0,1,1,2
2071,35,self-employed,married,tertiary,0,Budget-Conscious,Urban,4929,1,0,0,1,1,1,0,2
2072,40,blue-collar,married,secondary,0,High-Value,Urban,1107,1,1,0,0,0,0,1,2
2073,33,technician,married,tertiary,0,Budget-Conscious,Suburban,3852,1,0,1,1,1,1,0,2
2074,37,management,single,tertiary,0,High-Value,Urban,7618,1,1,0,0,1,1,1,1
2075,72,management,divorced,secondary,0,Budget-Conscious,Urban,7457,1,0,0,1,0,1,1,1
2076,55,management,married,tertiary,0,High-Value,Urban,8702,1,1,1,1,1,1,0,1
2077,34,technician,married,secondary,0,Budget-Conscious,Urban,2675,1,1,1,1,0,1,0,2
2078,41,blue-collar,married,secondary,0,Middle-Market,Suburban,2543,0,1,0,1,0,1,0,2
2079,21,student,single,tertiary,0,Young Professionals,Urban,803,1,1,1,0,1,0,0,0
2080,48,self-employed,married,secondary,0,Budget-Conscious,Suburban,3925,1,0,0,1,0,1,0,2
2081,55,admin,married,secondary,0,Middle-Market,Suburban,4875,1,1,0,1,0,1,0,2
2082,38,admin,married,tertiary,0,Budget-Conscious,Suburban,4416,1,0,1,1,1,1,0,2
2083,46,blue-collar,married,primary,0,Middle-Market,Suburban,2014,1,1,0,1,0,0,0,2
2084,49,unemployed,married,primary,0,Middle-Market,Urban,136,0,1,0,1,0,1,0,0
2085,38,blue-collar,single,secondary,0,Middle-Market,Urban,3333,1,0,0,0,1,1,0,2
2086,37,blue-collar,married,secondary,0,High-Value,Urban,3782,1,0,1,1,1,1,1,2
2087,56,admin,married,primary,0,Middle-Market,Urban,3814,1,0,0,0,1,0,0,2
2088,39,services,single,primary,0,Budget-Conscious,Urban,2065,1,1,0,1,1,0,0,2
2089,21,management,single,primary,0,Young Professionals,Rural,7456,0,0,0,1,1,0,0,1
2090,43,blue-collar,divorced,primary,1,Budget-Conscious,Suburban,3579,1,1,1,1,0,1,0,2
2091,41,self-employed,married,tertiary,0,Middle-Market,Suburban,3141,1,1,0,0,0,0,0,2
2093,42,technician,divorced,tertiary,0,High-Value,Urban,3821,1,0,0,0,1,1,1,2
2094,54,blue-collar,married,primary,0,High-Value,Urban,1113,1,1,0,1,1,0,0,2
2095,52,technician,married,primary,0,Middle-Market,Urban,2694,1,1,0,1,0,0,0,2
2096,61,self-employed,single,tertiary,0,Retired,Urban,5696,0,1,0,1,1,1,0,2
2097,74,retired,married,tertiary,0,Retired,Urban,2368,1,1,0,1,0,1,0,0
2098,42,services,married,secondary,0,High-Value,Urban,2607,1,0,1,1,0,1,0,2
2099,48,self-employed,married,tertiary,0,Middle-Market,Urban,4317,1,0,1,1,1,0,0,2
2100,58,blue-collar,divorced,primary,1,Budget-Conscious,Suburban,1301,1,1,1,1,0,1,0,2
2101,59,unemployed,married,secondary,0,Middle-Market,Suburban,843,1,1,1,1,0,0,0,0
2102,38,blue-collar,married,primary,0,Middle-Market,Rural,1406,1,1,0,1,0,0,0,2
2103,41,technician,divorced,tertiary,0,High-Value,Suburban,3552,1,1,0,1,0,1,1,2
2104,70,services,divorced,secondary,0,Retired,Urban,1531,0,0,0,1,0,1,0,2
2105,26,self-employed,single,secondary,0,Young Professionals,Urban,5798,1,1,1,1,0,1,0,2
2106,47,entrepreneur,married,tertiary,0,High-Value,Urban,9150,1,1,1,1,1,1,1,1
2107,49,management,married,secondary,0,Middle-Market,Urban,7062,1,1,0,1,0,1,1,1
2108,36,unemployed,single,primary,0,Middle-Market,Urban,600,0,1,0,0,1,0,1,0
2109,61,technician,married,tertiary,0,Budget-Conscious,Urban,3014,1,0,0,1,1,1,0,2
2111,36,admin,married,secondary,0,Middle-Market,Urban,4867,1,1,1,1,0,1,0,2
2112,40,technician,married,primary,0,High-Value,Suburban,3078,1,0,0,1,1,1,1,2
2113,42,technician,married,tertiary,0,Budget-Conscious,Suburban,2659,1,1,1,1,1,1,1,2
2114,59,management,married,tertiary,0,High-Value,Urban,9716,1,1,1,1,1,0,1,1
2115,29,services,divorced,tertiary,0,Budget-Conscious,Rural,3413,1,1,0,1,0,0,0,2
2116,45,technician,married,tertiary,0,Budget-Conscious,Suburban,3214,1,1,1,1,0,1,0,2
2117,65,blue-collar,married,secondary,0,Budget-Conscious,Urban,3774,1,1,1,1,1,0,0,2
2118,32,services,divorced,tertiary,0,Budget-Conscious,Urban,1798,1,0,0,1,1,0,0,2
2119,64,admin,married,secondary,0,Retired,Suburban,4340,1,0,1,1,0,1,0,2
2120,51,management,divorced,tertiary,0,High-Value,Urban,9357,1,0,1,1,1,0,1,1
2121,54,management,single,tertiary,0,High-Value,Urban,8885,1,0,0,1,1,1,1,1
2123,23,student,divorced,secondary,0,Young Professionals,Suburban,1496,0,0,0,1,0,0,0,0
2124,47,blue-collar,single,secondary,0,Budget-Conscious,Urban,2628,1,0,0,0,1,1,0,2
2126,43,services,single,secondary,0,Budget-Conscious,Urban,2447,0,1,1,1,0,1,0,2
2127,52,services,married,primary,0,Middle-Market,Suburban,1607,1,1,1,1,0,0,0,2
2128,36,technician,married,secondary,0,Middle-Market,Rural,2985,1,0,0,1,0,0,0,2
2129,41,management,married,tertiary,0,High-Value,Rural,6783,1,0,1,1,1,1,1,1
2130,36,blue-collar,single,primary,0,High-Value,Suburban,3762,1,1,0,1,0,1,0,2
