customer_id,age,job,marital,education,credit_default,customer_segment,region,income,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management,Cluster
2431,30,services,married,secondary,0,Budget-Conscious,Suburban,1998,1,1,0,1,0,1,0,1
2432,52,management,married,tertiary,0,High-Value,Urban,6939,1,0,0,1,1,1,1,2
2433,23,student,single,tertiary,0,Young Professionals,Suburban,697,1,1,1,1,0,0,0,0
2434,45,technician,married,tertiary,0,Middle-Market,Urban,4235,1,0,1,1,0,1,0,1
2435,24,student,married,tertiary,0,Young Professionals,Urban,1085,1,1,0,1,0,0,0,0
2436,41,blue-collar,married,primary,0,High-Value,Urban,1036,1,1,1,1,1,1,0,1
2437,56,blue-collar,divorced,primary,0,High-Value,Urban,3104,1,1,0,1,0,0,0,1
2438,43,entrepreneur,married,tertiary,0,High-Value,Urban,6556,1,1,1,1,0,1,0,0
2439,49,blue-collar,married,secondary,1,Middle-Market,Suburban,3063,1,1,1,1,0,1,0,1
2440,58,technician,married,tertiary,0,High-Value,Urban,4458,1,1,1,0,0,1,0,1
2441,67,retired,divorced,secondary,0,Retired,Rural,1702,1,1,0,1,0,0,0,0
2442,46,blue-collar,single,secondary,0,Budget-Conscious,Urban,1841,1,0,1,1,0,1,0,1
2443,47,self-employed,divorced,tertiary,0,High-Value,Urban,3186,0,0,1,1,0,1,0,1
2445,41,blue-collar,divorced,secondary,0,Middle-Market,Rural,1223,0,1,0,1,0,1,0,0
2446,50,entrepreneur,married,secondary,0,Middle-Market,Urban,7420,1,1,1,1,0,1,0,1
2447,41,technician,divorced,secondary,0,High-Value,Urban,4214,1,1,0,1,0,0,0,1
2448,42,technician,single,primary,0,Middle-Market,Suburban,2500,1,1,1,1,0,1,0,1
2449,53,admin,married,secondary,1,High-Value,Suburban,3051,1,1,1,1,0,1,0,1
2450,42,entrepreneur,married,secondary,0,Budget-Conscious,Urban,5143,1,0,1,1,0,1,1,1
2451,40,technician,married,tertiary,0,Budget-Conscious,Suburban,3839,1,1,1,1,1,0,1,1
2452,22,student,single,tertiary,0,Young Professionals,Suburban,38,0,0,0,1,0,0,1,0
2453,83,retired,married,secondary,0,Budget-Conscious,Urban,1952,1,1,0,1,1,0,0,0
2454,24,entrepreneur,single,tertiary,0,Budget-Conscious,Suburban,9836,1,1,0,1,0,1,1,1
2455,67,retired,divorced,primary,0,Budget-Conscious,Rural,1736,1,1,1,1,0,1,0,0
2456,33,admin,married,tertiary,0,High-Value,Urban,3969,1,0,0,1,1,1,0,1
2457,46,blue-collar,married,secondary,0,Middle-Market,Urban,3686,1,0,0,1,0,1,0,1
2458,45,services,divorced,secondary,0,Budget-Conscious,Urban,1650,1,1,1,1,0,0,0,1
2459,58,blue-collar,divorced,secondary,0,Middle-Market,Urban,1750,1,0,1,1,0,1,0,1
2460,65,blue-collar,married,secondary,0,Retired,Urban,1458,0,1,0,1,0,1,0,0
2461,21,student,single,secondary,0,Young Professionals,Rural,202,0,1,0,0,0,0,0,0
2462,27,management,single,tertiary,0,High-Value,Urban,5259,1,0,1,1,1,1,0,2
2463,47,services,married,primary,0,Middle-Market,Urban,2472,1,0,1,1,0,1,0,1
2465,41,services,married,secondary,0,Middle-Market,Rural,2843,1,1,0,1,0,1,0,1
2466,48,technician,married,secondary,0,Middle-Market,Urban,3197,1,1,1,1,0,0,0,1
2467,49,blue-collar,married,secondary,0,Middle-Market,Urban,1265,1,1,1,1,0,0,0,1
2468,43,admin,married,secondary,0,Middle-Market,Suburban,3406,0,1,0,1,0,0,0,1
2469,59,blue-collar,married,secondary,0,Budget-Conscious,Urban,1544,1,1,1,1,0,1,0,1
2470,31,blue-collar,married,tertiary,0,Budget-Conscious,Rural,1432,1,1,0,1,1,1,0,1
2471,55,technician,married,tertiary,0,Budget-Conscious,Urban,4380,1,0,0,1,1,0,1,1
2473,37,unemployed,married,tertiary,0,Middle-Market,Rural,200,1,1,0,1,0,0,0,0
2474,95,services,married,secondary,0,Retired,Suburban,1301,0,1,1,1,0,0,0,0
2476,45,management,single,tertiary,0,High-Value,Urban,8869,1,1,1,1,1,1,0,2
2477,42,admin,married,secondary,0,Budget-Conscious,Urban,3061,1,1,0,1,0,1,0,1
2478,22,self-employed,single,secondary,0,Budget-Conscious,Suburban,3035,0,1,0,1,0,1,0,1
2479,51,admin,married,primary,0,Middle-Market,Rural,3579,1,1,0,1,0,1,0,1
2480,55,self-employed,single,tertiary,0,Budget-Conscious,Suburban,5757,1,0,0,1,0,0,0,1
2481,36,technician,married,tertiary,0,Budget-Conscious,Suburban,3700,0,1,1,1,1,1,0,1
2482,58,management,married,tertiary,0,Middle-Market,Suburban,7209,1,0,1,0,0,1,0,2
2483,57,unemployed,divorced,secondary,0,High-Value,Urban,308,0,1,1,1,1,0,0,0
2484,34,admin,married,primary,0,High-Value,Urban,3702,1,0,0,1,0,1,0,1
2485,29,blue-collar,married,primary,0,Young Professionals,Urban,2580,0,1,1,1,0,1,1,1
2487,65,blue-collar,married,primary,0,Retired,Urban,1194,1,1,1,1,0,1,0,0
2488,41,management,married,secondary,0,Middle-Market,Urban,7024,1,1,1,1,0,1,0,2
2489,64,retired,divorced,tertiary,0,Retired,Suburban,2193,1,1,0,1,1,1,1,0
2490,74,blue-collar,divorced,tertiary,0,Retired,Suburban,2902,1,1,0,1,0,0,0,0
2491,44,technician,divorced,tertiary,0,High-Value,Urban,4233,1,0,0,1,0,1,1,1
2492,40,technician,divorced,tertiary,0,Budget-Conscious,Urban,4016,1,1,1,1,1,1,0,1
2493,50,self-employed,married,tertiary,0,High-Value,Urban,3629,1,0,1,1,1,1,0,1
2494,30,blue-collar,married,tertiary,0,Middle-Market,Suburban,3657,1,1,0,1,0,1,0,1
2495,58,blue-collar,married,secondary,0,Middle-Market,Urban,3055,1,0,0,1,0,1,0,1
2496,41,blue-collar,divorced,primary,0,Budget-Conscious,Suburban,1409,1,1,0,1,1,1,0,1
2497,65,retired,single,primary,0,Budget-Conscious,Suburban,2667,1,1,0,1,0,1,0,0
2498,61,management,divorced,primary,0,Retired,Urban,9586,1,1,1,1,0,1,0,2
2499,25,student,single,tertiary,0,Young Professionals,Rural,1162,1,1,1,1,0,0,0,0
2500,35,blue-collar,single,secondary,0,Middle-Market,Suburban,1484,0,1,1,0,0,0,0,1
2501,57,management,married,tertiary,0,Budget-Conscious,Urban,8946,1,1,0,1,1,1,1,2
2502,43,self-employed,married,secondary,0,Middle-Market,Urban,4116,1,1,1,1,0,1,0,1
2503,81,retired,married,secondary,0,Retired,Urban,2444,1,0,1,1,1,0,0,0
2505,48,technician,divorced,tertiary,0,High-Value,Urban,3159,0,0,0,1,0,1,0,0
2507,31,management,married,tertiary,0,High-Value,Urban,7405,1,1,1,1,0,1,0,2
2508,41,blue-collar,single,secondary,0,Middle-Market,Urban,3396,1,0,0,1,1,1,0,1
2509,99,management,divorced,secondary,0,Retired,Suburban,6668,0,0,0,1,1,0,0,2
2510,58,management,married,secondary,0,High-Value,Urban,7399,1,0,1,0,0,1,1,2
2511,34,admin,married,secondary,0,Middle-Market,Suburban,4811,1,0,0,1,0,1,0,1
2512,39,management,married,primary,0,Budget-Conscious,Urban,6959,1,1,0,1,0,1,0,2
2513,53,blue-collar,married,primary,0,Middle-Market,Urban,1458,1,1,0,1,0,1,0,1
2514,39,blue-collar,married,primary,1,Budget-Conscious,Urban,2682,1,1,0,1,1,1,0,1
2515,62,services,married,tertiary,0,Retired,Suburban,3470,1,0,0,1,1,1,1,0
2516,37,unemployed,single,tertiary,0,Middle-Market,Suburban,961,1,1,0,1,1,0,0,0
2517,44,admin,married,secondary,0,High-Value,Urban,3988,0,0,0,1,0,1,0,1
2518,46,blue-collar,single,secondary,0,High-Value,Urban,3433,1,1,1,1,1,1,1,1
2519,53,services,divorced,secondary,0,Budget-Conscious,Urban,2444,0,0,0,1,0,1,0,1
2520,47,services,married,secondary,0,High-Value,Urban,1871,1,1,1,1,0,1,0,1
2521,57,services,married,primary,0,Budget-Conscious,Urban,2513,1,0,0,1,0,1,0,1
2522,52,admin,single,secondary,0,Middle-Market,Rural,3063,1,0,0,1,0,0,1,1
2523,71,technician,married,primary,0,Budget-Conscious,Suburban,3867,1,0,0,1,1,0,0,1
2524,45,blue-collar,married,tertiary,0,Middle-Market,Suburban,2217,1,0,1,1,0,0,0,1
2525,26,management,single,tertiary,0,Young Professionals,Urban,8707,0,1,1,1,0,1,1,2
2526,65,technician,divorced,secondary,0,Budget-Conscious,Urban,2875,1,1,1,1,0,1,0,0
2527,34,technician,married,secondary,0,Middle-Market,Urban,3806,1,1,0,1,0,1,0,1
2528,23,student,divorced,tertiary,0,Young Professionals,Urban,922,1,1,0,1,1,0,1,0
2529,51,admin,married,primary,0,Middle-Market,Rural,3270,1,0,1,1,0,0,0,1
2531,39,services,single,primary,0,High-Value,Urban,2553,1,1,1,1,1,1,0,1
2532,36,management,married,secondary,0,Middle-Market,Suburban,7384,1,1,1,1,1,0,0,2
2533,53,technician,married,tertiary,0,High-Value,Urban,2513,1,1,1,0,0,1,0,1
2534,47,admin,divorced,tertiary,0,High-Value,Suburban,4052,1,0,1,1,1,1,0,1
2535,43,services,divorced,secondary,0,High-Value,Suburban,3327,1,1,1,1,1,1,0,1
2536,24,management,married,tertiary,0,Budget-Conscious,Suburban,6847,1,0,0,1,0,1,0,2
2537,37,services,married,secondary,0,Budget-Conscious,Urban,2627,1,1,0,1,0,1,1,1
2538,43,admin,married,primary,0,High-Value,Suburban,3731,1,0,1,1,0,1,0,1
2539,48,self-employed,married,tertiary,0,Middle-Market,Urban,3642,1,1,1,0,1,1,0,1
2540,41,self-employed,married,tertiary,0,Budget-Conscious,Urban,3461,1,1,1,1,0,1,0,1
2541,42,services,single,tertiary,0,High-Value,Urban,1544,1,1,0,1,0,1,1,1
2542,47,self-employed,married,secondary,0,High-Value,Urban,3085,1,1,0,1,1,1,1,1
2543,29,management,divorced,secondary,0,Young Professionals,Suburban,8053,1,1,0,1,0,1,0,2
2544,47,services,married,primary,0,Middle-Market,Urban,2274,1,1,0,1,0,1,1,1
2545,42,admin,married,secondary,0,Budget-Conscious,Urban,3970,1,1,0,1,1,0,0,1
2546,58,blue-collar,married,primary,0,Budget-Conscious,Urban,3991,1,1,1,1,0,1,1,1
2547,41,admin,married,tertiary,0,Middle-Market,Suburban,3324,1,1,0,1,0,1,1,1
2548,64,blue-collar,married,primary,0,Retired,Urban,2506,1,1,1,1,1,1,0,0
2549,46,blue-collar,single,primary,0,Middle-Market,Suburban,3319,1,1,0,1,0,1,0,1
2550,55,admin,married,tertiary,0,Budget-Conscious,Rural,3961,1,0,0,1,0,0,0,1
2551,43,entrepreneur,married,tertiary,0,Middle-Market,Urban,9065,1,0,1,1,1,1,1,1
2552,43,admin,married,tertiary,0,Budget-Conscious,Urban,4076,1,1,0,1,0,1,1,1
2553,21,management,single,tertiary,0,Budget-Conscious,Urban,5563,0,1,1,0,1,0,0,2
2554,61,unemployed,married,tertiary,0,Retired,Suburban,431,0,1,1,1,0,0,0,0
2555,36,admin,married,tertiary,1,Middle-Market,Suburban,4495,1,0,1,1,1,1,0,0
2556,25,student,married,tertiary,0,Budget-Conscious,Suburban,8,1,1,0,1,1,1,0,0
2557,53,blue-collar,married,secondary,0,Budget-Conscious,Urban,1828,1,1,1,1,1,0,0,1
2558,36,technician,married,tertiary,0,Budget-Conscious,Urban,3186,1,0,1,1,0,1,0,1
2559,31,admin,married,tertiary,0,Middle-Market,Urban,4377,1,1,1,1,0,1,1,2
2560,52,blue-collar,married,secondary,0,Middle-Market,Suburban,1282,1,0,1,1,0,1,0,1
2561,40,self-employed,married,tertiary,0,Budget-Conscious,Urban,3078,1,1,0,1,1,1,0,1
2562,63,services,married,tertiary,0,Budget-Conscious,Suburban,2725,1,0,1,0,1,1,1,1
2563,27,admin,single,secondary,0,Young Professionals,Urban,4674,1,1,1,0,0,1,1,1
2564,52,admin,married,tertiary,1,Middle-Market,Urban,3259,1,0,0,1,0,1,1,1
2565,47,blue-collar,single,secondary,0,High-Value,Urban,2691,1,1,1,1,0,1,0,1
2566,34,technician,single,tertiary,0,Middle-Market,Urban,4478,1,0,1,1,1,1,0,1
2567,43,technician,married,tertiary,0,Budget-Conscious,Urban,3528,1,1,1,1,1,1,0,1
2568,49,technician,married,secondary,0,Middle-Market,Urban,3901,1,1,0,1,0,1,1,1
2570,49,unemployed,married,primary,0,Budget-Conscious,Rural,445,1,1,0,1,0,1,0,0
2571,39,blue-collar,married,secondary,0,Middle-Market,Suburban,1924,0,1,1,1,0,0,0,0
2572,34,unemployed,married,primary,0,Budget-Conscious,Urban,980,1,1,0,0,0,1,0,0
2573,55,entrepreneur,married,tertiary,0,Middle-Market,Suburban,7558,1,0,1,1,1,1,1,1
2574,28,blue-collar,single,primary,0,Budget-Conscious,Urban,2041,1,1,0,1,0,1,1,1
2575,32,technician,married,primary,0,Middle-Market,Suburban,2590,1,1,0,1,0,1,1,1
2576,62,services,divorced,tertiary,0,Retired,Urban,1749,1,1,0,1,0,0,0,0
2578,59,services,married,primary,0,Middle-Market,Suburban,2638,0,1,1,1,0,1,0,1
2579,37,blue-collar,married,secondary,0,Middle-Market,Urban,1643,1,1,1,1,0,0,0,1
2580,48,services,married,primary,0,Budget-Conscious,Urban,2577,0,1,0,0,0,1,0,1
2581,35,admin,married,secondary,0,Budget-Conscious,Urban,3076,1,1,0,1,0,1,0,1
2582,45,management,married,secondary,0,Middle-Market,Urban,9176,1,1,1,1,0,1,0,2
2584,29,blue-collar,single,primary,0,Young Professionals,Urban,3579,1,1,0,1,1,1,0,1
2585,66,retired,married,primary,0,Retired,Urban,2279,1,1,0,1,0,1,0,0
2586,56,services,married,tertiary,0,High-Value,Suburban,2358,1,1,1,1,1,1,0,1
2587,46,admin,married,tertiary,0,Budget-Conscious,Urban,3336,1,1,1,1,1,1,0,1
2588,26,services,single,tertiary,0,Young Professionals,Suburban,3013,1,0,0,0,1,0,0,1
2589,23,technician,single,tertiary,0,Young Professionals,Urban,3175,1,0,0,1,0,0,0,1
2590,61,services,divorced,secondary,0,Retired,Urban,2869,1,1,0,1,0,1,0,0
2591,51,management,married,tertiary,0,High-Value,Urban,9763,1,0,1,1,0,1,1,0
2592,67,management,married,secondary,0,Retired,Urban,6463,1,1,0,1,0,1,0,2
2593,69,retired,married,primary,0,Retired,Suburban,2997,1,0,1,1,1,0,1,0
2594,51,blue-collar,married,tertiary,0,Budget-Conscious,Urban,3312,1,1,1,1,0,1,0,1
2595,38,admin,married,secondary,0,Budget-Conscious,Urban,3004,1,0,0,1,0,1,0,1
2596,37,self-employed,divorced,secondary,0,Budget-Conscious,Urban,5738,1,1,1,1,1,0,0,1
2597,62,technician,married,tertiary,0,Budget-Conscious,Urban,3950,1,0,1,1,0,1,1,0
2598,52,blue-collar,married,tertiary,0,High-Value,Urban,3552,1,1,0,1,0,1,1,1
2599,67,technician,divorced,tertiary,0,Budget-Conscious,Rural,3969,1,1,0,1,1,1,0,0
2600,53,admin,married,secondary,0,Middle-Market,Urban,3803,1,1,0,1,0,0,0,1
2601,48,services,married,tertiary,0,Middle-Market,Suburban,1387,1,1,0,1,0,0,0,1
2602,41,admin,married,secondary,0,Middle-Market,Urban,3176,1,0,1,0,0,1,0,1
2603,55,services,married,primary,0,Middle-Market,Urban,3344,0,1,1,1,0,1,0,1
2604,38,entrepreneur,married,primary,0,High-Value,Urban,9767,0,0,1,1,1,0,1,1
2605,30,admin,married,secondary,0,Budget-Conscious,Urban,3999,1,1,0,1,0,0,0,1
2607,25,admin,divorced,secondary,0,Budget-Conscious,Urban,3375,1,1,0,1,1,1,0,1
2608,41,technician,married,tertiary,0,Middle-Market,Urban,2797,1,1,1,1,1,1,1,1
2609,51,services,married,secondary,0,Middle-Market,Urban,1819,0,1,1,1,1,0,0,0
2610,31,admin,single,secondary,0,Middle-Market,Suburban,3008,1,0,1,1,0,1,0,1
2611,47,management,divorced,tertiary,0,High-Value,Suburban,8685,1,1,0,1,0,1,1,2
2612,50,admin,married,primary,0,Middle-Market,Urban,3730,0,0,1,1,0,1,0,1
2613,42,technician,married,tertiary,0,High-Value,Urban,4443,1,0,1,1,0,1,0,1
2614,55,services,married,primary,0,Middle-Market,Urban,1869,1,1,1,1,0,1,1,1
2615,40,entrepreneur,married,secondary,0,Middle-Market,Suburban,9888,1,0,1,1,0,1,0,1
2616,48,admin,married,secondary,0,Budget-Conscious,Urban,4336,1,1,1,1,0,0,0,1
2617,68,blue-collar,married,primary,0,Retired,Urban,1299,1,1,0,0,0,1,0,0
2618,37,technician,single,secondary,0,Budget-Conscious,Urban,2511,1,0,0,1,0,1,0,1
2619,49,management,married,primary,1,Budget-Conscious,Urban,5279,1,0,0,1,1,0,0,1
2620,58,entrepreneur,married,secondary,0,High-Value,Urban,7681,1,0,1,1,1,1,1,1
2621,47,self-employed,married,tertiary,0,High-Value,Urban,2765,1,0,0,1,1,1,1,0
2622,26,management,married,tertiary,0,High-Value,Urban,6871,1,1,1,1,0,1,0,2
2624,59,unemployed,divorced,primary,0,Middle-Market,Suburban,35,0,1,1,1,1,1,0,0
2625,31,blue-collar,married,secondary,0,Middle-Market,Urban,2877,1,1,1,1,0,1,0,1
2626,21,student,single,tertiary,0,Young Professionals,Suburban,328,0,0,0,1,0,0,0,0
2627,57,admin,married,primary,0,Middle-Market,Suburban,3611,1,1,0,1,0,1,0,1
2628,42,services,married,secondary,0,Middle-Market,Rural,2752,0,0,0,1,0,0,0,1
2629,24,blue-collar,married,secondary,0,Young Professionals,Urban,1884,0,0,0,1,0,0,0,1
2630,38,blue-collar,married,primary,0,Middle-Market,Urban,1853,1,1,0,1,0,0,0,1
2631,63,services,divorced,tertiary,0,Retired,Urban,1659,1,1,1,1,0,1,0,0
2632,33,services,married,primary,0,Middle-Market,Urban,2379,1,0,1,1,0,1,0,1
2633,38,admin,single,secondary,0,Middle-Market,Suburban,3793,1,0,0,1,0,1,0,1
2634,60,technician,married,tertiary,0,Middle-Market,Urban,3353,1,0,1,1,1,1,0,1
2635,49,services,married,secondary,1,High-Value,Urban,1650,1,1,1,1,0,1,1,1
2636,45,services,married,secondary,0,Budget-Conscious,Rural,1358,1,1,0,1,0,1,0,0
2638,37,self-employed,married,tertiary,0,High-Value,Urban,2696,1,0,0,1,0,1,0,1
2639,23,student,married,secondary,0,Young Professionals,Urban,942,1,1,0,1,0,0,1,0
2640,29,services,single,secondary,0,Budget-Conscious,Urban,2884,1,1,0,1,0,0,0,1
2642,40,admin,married,tertiary,0,Middle-Market,Urban,4018,1,1,0,1,1,1,1,1
2643,39,self-employed,married,primary,0,Middle-Market,Urban,5074,1,1,1,1,0,1,0,1
2644,56,services,married,tertiary,0,Budget-Conscious,Urban,2274,1,1,1,1,0,1,0,1
2645,48,admin,married,secondary,0,Budget-Conscious,Suburban,3554,1,1,1,1,0,1,0,1
2646,66,blue-collar,divorced,primary,0,Budget-Conscious,Suburban,1197,0,1,0,1,1,0,0,0
2647,23,student,single,tertiary,0,Budget-Conscious,Urban,1373,0,0,1,1,0,0,0,0
2648,45,blue-collar,married,tertiary,0,Budget-Conscious,Rural,1014,0,1,0,1,0,0,0,1
2649,43,blue-collar,single,primary,0,Middle-Market,Urban,3543,1,0,0,1,0,0,0,1
2650,49,blue-collar,single,secondary,0,Middle-Market,Urban,3537,1,0,1,1,1,0,0,1
2651,42,technician,divorced,tertiary,0,Middle-Market,Urban,3745,1,1,0,0,0,1,0,1
2652,43,blue-collar,divorced,primary,0,Middle-Market,Suburban,3343,1,1,1,1,0,1,1,1
2653,44,blue-collar,single,secondary,0,High-Value,Urban,3567,1,0,0,1,0,1,0,1
2654,58,admin,single,tertiary,0,High-Value,Urban,3282,1,1,0,1,1,1,1,1
2655,50,self-employed,married,secondary,0,Middle-Market,Suburban,3761,1,1,1,1,1,1,1,1
2656,39,blue-collar,married,primary,0,High-Value,Urban,2420,1,1,1,1,0,0,0,1
2657,53,management,married,tertiary,0,Middle-Market,Rural,6904,0,0,1,1,0,0,1,2
2658,82,management,married,secondary,0,Retired,Suburban,9923,0,0,1,1,1,1,0,2
2659,60,technician,married,tertiary,0,Middle-Market,Urban,3403,1,0,1,1,0,1,0,1
2660,29,services,single,secondary,0,Young Professionals,Urban,1827,1,0,0,1,0,0,1,1
2661,23,blue-collar,single,primary,0,Young Professionals,Suburban,2977,1,1,1,1,0,0,1,1
2662,36,management,married,tertiary,0,High-Value,Urban,9056,1,0,1,1,0,1,1,2
2663,30,technician,married,tertiary,0,High-Value,Urban,4022,1,1,1,0,1,1,1,1
2664,46,services,single,secondary,0,Middle-Market,Urban,1945,1,1,0,1,0,1,0,1
2665,55,services,single,primary,0,Middle-Market,Urban,1824,1,0,0,1,0,0,0,1
2666,43,technician,single,secondary,0,Budget-Conscious,Rural,3045,0,1,1,1,0,1,0,1
2670,48,entrepreneur,married,secondary,1,Budget-Conscious,Urban,3830,1,1,0,1,0,0,1,1
2671,43,services,divorced,primary,0,Middle-Market,Suburban,2458,1,1,1,1,0,1,0,1
2672,54,blue-collar,married,secondary,0,Middle-Market,Urban,3133,1,0,1,1,0,1,0,1
2673,38,services,married,tertiary,0,Middle-Market,Urban,3289,1,1,0,1,0,1,0,1
2674,42,technician,single,tertiary,0,Middle-Market,Urban,2653,0,1,0,1,0,1,0,0
2675,65,management,married,secondary,0,Retired,Urban,7457,1,0,0,1,0,1,1,2
2676,48,technician,married,tertiary,0,Middle-Market,Suburban,2626,1,1,1,1,1,0,0,1
2677,39,blue-collar,married,primary,0,Middle-Market,Suburban,1647,1,1,1,1,0,1,0,1
2678,53,admin,married,secondary,0,Middle-Market,Urban,4096,1,1,0,1,0,1,0,1
2679,37,admin,divorced,primary,0,Middle-Market,Urban,4887,1,1,1,1,0,0,0,1
2680,27,blue-collar,divorced,primary,0,Young Professionals,Suburban,2838,1,1,1,1,0,1,0,1
2681,26,technician,single,secondary,0,Young Professionals,Suburban,2528,1,1,1,1,0,1,1,1
2682,35,management,single,secondary,0,High-Value,Suburban,9558,1,0,0,1,0,1,1,2
2683,22,admin,single,tertiary,0,Young Professionals,Urban,3901,1,1,0,1,0,1,0,1
2684,47,blue-collar,married,secondary,1,Middle-Market,Suburban,1075,1,1,1,1,0,1,0,1
2685,29,entrepreneur,single,secondary,0,Young Professionals,Urban,5506,1,0,0,1,1,0,1,1
2686,63,admin,married,tertiary,0,Retired,Urban,4784,1,1,1,1,0,1,0,0
2687,51,admin,married,tertiary,0,Middle-Market,Suburban,3175,1,1,1,1,0,1,1,1
2688,43,blue-collar,married,primary,0,Middle-Market,Urban,1227,1,0,0,1,0,1,0,1
2689,32,blue-collar,single,secondary,0,Budget-Conscious,Suburban,3665,1,1,0,1,0,1,0,1
2690,53,blue-collar,married,secondary,0,Middle-Market,Rural,3391,1,1,1,1,0,1,0,1
2691,47,blue-collar,married,secondary,0,Middle-Market,Urban,1911,1,1,1,1,0,1,1,1
2692,61,retired,married,secondary,0,Budget-Conscious,Rural,1921,1,1,1,1,1,0,0,0
2693,45,admin,married,secondary,0,Middle-Market,Suburban,4828,1,0,0,1,0,0,0,1
2695,23,student,divorced,tertiary,0,Young Professionals,Urban,806,1,1,0,0,0,1,1,0
2696,54,blue-collar,married,primary,0,Budget-Conscious,Urban,2917,0,1,1,0,0,1,0,1
2697,52,services,married,secondary,0,Middle-Market,Rural,1425,1,1,0,1,0,1,0,1
2698,67,entrepreneur,married,secondary,0,Retired,Urban,4199,1,1,0,1,1,0,1,0
2700,46,self-employed,married,secondary,0,High-Value,Suburban,5842,1,0,1,1,0,1,0,1
2701,33,blue-collar,single,secondary,0,Middle-Market,Urban,2515,1,0,1,1,0,0,0,1
2702,24,student,single,tertiary,0,Budget-Conscious,Urban,482,0,1,0,1,0,1,1,0
2703,40,admin,married,secondary,0,High-Value,Urban,4897,1,1,1,1,0,0,0,1
2704,29,admin,single,primary,0,Young Professionals,Urban,4245,1,1,1,1,0,1,0,1
2705,45,self-employed,married,tertiary,0,Middle-Market,Urban,4219,1,0,1,1,1,1,1,1
2706,24,management,single,primary,0,Young Professionals,Suburban,7553,1,0,1,1,1,1,1,2
2707,60,admin,married,tertiary,0,Budget-Conscious,Suburban,4696,1,0,1,1,1,1,0,1
2708,32,technician,single,tertiary,0,Budget-Conscious,Suburban,3800,1,1,0,1,1,1,0,1
2709,56,admin,married,secondary,0,Middle-Market,Suburban,3161,1,0,0,1,0,1,0,1
2710,22,technician,single,tertiary,0,Young Professionals,Suburban,3801,1,0,0,1,0,1,0,1
2711,32,self-employed,single,tertiary,0,Middle-Market,Urban,2602,0,1,1,1,0,0,0,1
2712,31,blue-collar,married,primary,0,High-Value,Urban,3884,0,1,1,1,0,0,0,1
2713,63,entrepreneur,married,tertiary,0,Retired,Urban,6069,1,0,1,1,1,1,0,0
2714,57,blue-collar,married,primary,0,Middle-Market,Suburban,3436,1,1,0,1,0,1,0,1
2716,40,technician,married,tertiary,0,Budget-Conscious,Urban,3176,1,1,1,1,1,1,0,1
2717,30,services,married,tertiary,0,High-Value,Rural,3470,1,1,1,1,1,1,0,1
2718,25,student,divorced,secondary,0,Young Professionals,Suburban,1234,0,1,0,1,1,0,0,0
2719,39,management,married,secondary,0,Middle-Market,Rural,6703,1,0,0,1,0,0,0,2
2720,34,admin,married,secondary,0,Budget-Conscious,Urban,3625,1,0,1,1,0,0,0,1
2721,38,management,married,tertiary,0,High-Value,Urban,9668,1,1,1,1,1,1,0,2
2722,65,self-employed,divorced,tertiary,0,Budget-Conscious,Urban,4953,1,0,1,1,0,1,1,0
2723,40,self-employed,single,tertiary,0,High-Value,Suburban,5174,1,1,1,1,1,1,1,1
2724,50,blue-collar,single,secondary,0,Middle-Market,Suburban,3262,1,0,0,1,1,1,0,1
2725,25,blue-collar,married,secondary,0,Young Professionals,Urban,2668,1,1,0,1,0,1,0,1
2726,41,entrepreneur,married,tertiary,0,Middle-Market,Urban,2094,1,1,0,0,1,1,0,1
2727,50,admin,married,tertiary,0,Middle-Market,Suburban,3287,1,1,0,1,0,1,0,1
2728,38,technician,single,secondary,0,Middle-Market,Urban,2774,1,1,0,1,1,1,1,1
2729,35,technician,divorced,secondary,0,Budget-Conscious,Urban,4179,1,1,0,1,0,1,0,1
2730,36,blue-collar,married,primary,0,Middle-Market,Urban,3007,0,1,0,1,0,1,0,0
2731,48,services,single,secondary,0,Middle-Market,Rural,1670,1,1,0,1,0,0,0,1
2732,44,blue-collar,married,secondary,1,Budget-Conscious,Urban,3026,1,1,1,1,0,1,1,1
2733,59,admin,married,tertiary,0,Middle-Market,Suburban,3662,1,0,1,1,0,1,0,1
2734,21,student,married,secondary,1,Budget-Conscious,Rural,292,0,1,0,1,0,0,0,0
2735,36,unemployed,married,primary,0,High-Value,Urban,499,1,0,1,1,0,1,0,0
2736,30,self-employed,married,secondary,0,High-Value,Urban,2539,1,1,0,1,0,1,0,1
2738,55,blue-collar,married,secondary,0,Budget-Conscious,Urban,3627,1,0,1,1,0,1,1,0
2739,21,student,single,primary,0,Young Professionals,Urban,1226,0,1,0,1,0,0,1,0
2740,38,admin,divorced,secondary,0,High-Value,Urban,4293,1,0,0,1,1,1,0,1
2741,29,blue-collar,single,primary,0,Young Professionals,Urban,3263,1,0,0,1,1,0,0,1
2742,38,technician,married,tertiary,0,Budget-Conscious,Urban,2704,0,1,1,1,1,1,1,1
2743,32,technician,single,tertiary,0,Middle-Market,Urban,3553,1,0,1,1,1,0,0,1
2744,46,admin,divorced,secondary,0,Middle-Market,Urban,4838,1,1,1,1,0,1,0,1
2745,58,services,single,primary,0,Budget-Conscious,Urban,1313,1,1,0,1,0,1,0,1
2746,61,self-employed,single,primary,0,Budget-Conscious,Rural,4967,1,1,1,1,1,1,0,1
