churn_id,customer_id,churn_status,churn_date
1711,1711,No,
1712,1712,No,
1713,1713,No,
1714,1714,No,
1715,1715,No,
1716,1716,No,
1717,1717,No,
1718,1718,No,
1719,1719,No,
1720,1720,No,
1721,1721,No,
1722,1722,No,
1723,1723,No,
1724,1724,No,
1725,1725,No,
1726,1726,No,
1727,1727,No,
1728,1728,No,
1729,1729,No,
1730,1730,No,
1731,1731,No,
1732,1732,No,
1733,1733,No,
1734,1734,No,
1735,1735,No,
1736,1736,No,
1737,1737,No,
1738,1738,No,
1739,1739,No,
1740,1740,No,
1741,1741,No,
1742,1742,No,
1743,1743,No,
1744,1744,No,
1745,1745,No,
1746,1746,No,
1747,1747,No,
1748,1748,No,
1749,1749,No,
1750,1750,No,
1751,1751,Yes,2025-02-12
1752,1752,Yes,2024-09-01
1753,1753,No,
1754,1754,No,
1755,1755,No,
1756,1756,No,
1757,1757,No,
1758,1758,No,
1759,1759,No,
1760,1760,No,
1761,1761,No,
1762,1762,No,
1763,1763,No,
1764,1764,No,
1765,1765,No,
1766,1766,No,
1767,1767,No,
1768,1768,No,
1769,1769,No,
1770,1770,No,
1771,1771,No,
1772,1772,No,
1773,1773,No,
1774,1774,No,
1775,1775,No,
1776,1776,No,
1777,1777,No,
1778,1778,No,
1779,1779,No,
1780,1780,No,
1781,1781,Yes,2024-08-21
1782,1782,No,
1783,1783,No,
1784,1784,No,
1785,1785,No,
1786,1786,No,
1787,1787,No,
1788,1788,No,
1789,1789,No,
1790,1790,No,
1791,1791,No,
1792,1792,No,
1793,1793,No,
1794,1794,No,
1795,1795,No,
1796,1796,No,
1797,1797,No,
1798,1798,No,
1799,1799,No,
1800,1800,No,
1801,1801,No,
1802,1802,No,
1803,1803,No,
1804,1804,No,
1805,1805,No,
1806,1806,No,
1807,1807,No,
1808,1808,Yes,2024-09-27
1809,1809,No,
1810,1810,No,
1811,1811,Yes,2024-12-29
1812,1812,No,
1813,1813,No,
1814,1814,No,
1815,1815,No,
1816,1816,No,
1817,1817,No,
1818,1818,No,
1819,1819,No,
1820,1820,No,
1821,1821,No,
1822,1822,No,
1823,1823,No,
1824,1824,No,
1825,1825,No,
1826,1826,No,
1827,1827,No,
1828,1828,No,
1829,1829,No,
1830,1830,No,
1831,1831,No,
1832,1832,No,
1833,1833,No,
1834,1834,No,
1835,1835,No,
1836,1836,No,
1837,1837,No,
1838,1838,No,
1839,1839,No,
1840,1840,No,
1841,1841,No,
1842,1842,No,
1843,1843,No,
1844,1844,No,
1845,1845,No,
1846,1846,No,
1847,1847,No,
1848,1848,No,
1849,1849,No,
1850,1850,No,
1851,1851,No,
1852,1852,No,
1853,1853,No,
1854,1854,No,
1855,1855,No,
1856,1856,No,
1857,1857,No,
1858,1858,No,
1859,1859,No,
1860,1860,No,
1861,1861,No,
1862,1862,No,
1863,1863,No,
1864,1864,No,
1865,1865,No,
1866,1866,No,
1867,1867,No,
1868,1868,No,
1869,1869,No,
1870,1870,No,
1871,1871,No,
1872,1872,No,
1873,1873,Yes,2025-01-17
1874,1874,No,
1875,1875,No,
1876,1876,No,
1877,1877,No,
1878,1878,No,
1879,1879,No,
1880,1880,No,
1881,1881,No,
1882,1882,No,
1883,1883,No,
1884,1884,No,
1885,1885,No,
1886,1886,No,
1887,1887,No,
1888,1888,No,
1889,1889,No,
1890,1890,No,
1891,1891,No,
1892,1892,No,
1893,1893,No,
1894,1894,No,
1895,1895,No,
1896,1896,No,
1897,1897,No,
1898,1898,No,
1899,1899,No,
1900,1900,No,
1901,1901,No,
1902,1902,No,
1903,1903,No,
1904,1904,No,
1905,1905,No,
1906,1906,No,
1907,1907,No,
1908,1908,No,
1909,1909,No,
1910,1910,No,
1911,1911,No,
1912,1912,No,
1913,1913,No,
1914,1914,No,
1915,1915,No,
1916,1916,No,
1917,1917,No,
1918,1918,No,
1919,1919,No,
1920,1920,No,
1921,1921,No,
1922,1922,No,
1923,1923,No,
1924,1924,No,
1925,1925,No,
1926,1926,No,
1927,1927,No,
1928,1928,No,
1929,1929,No,
1930,1930,No,
1931,1931,No,
1932,1932,No,
1933,1933,No,
1934,1934,No,
1935,1935,No,
1936,1936,No,
1937,1937,No,
1938,1938,No,
1939,1939,No,
1940,1940,No,
1941,1941,No,
1942,1942,No,
1943,1943,No,
1944,1944,No,
1945,1945,No,
1946,1946,No,
1947,1947,No,
1948,1948,No,
1949,1949,No,
1950,1950,No,
1951,1951,No,
1952,1952,No,
1953,1953,Yes,2025-02-10
1954,1954,No,
1955,1955,No,
1956,1956,No,
1957,1957,No,
1958,1958,Yes,2025-01-23
1959,1959,No,
1960,1960,No,
1961,1961,No,
1962,1962,No,
1963,1963,No,
1964,1964,No,
1965,1965,No,
1966,1966,No,
1967,1967,No,
1968,1968,No,
1969,1969,No,
1970,1970,No,
1971,1971,No,
1972,1972,No,
1973,1973,No,
1974,1974,No,
1975,1975,No,
1976,1976,No,
1977,1977,No,
1978,1978,No,
1979,1979,No,
1980,1980,No,
1981,1981,No,
1982,1982,Yes,2025-02-10
1983,1983,No,
1984,1984,No,
1985,1985,No,
1986,1986,No,
1987,1987,No,
1988,1988,No,
1989,1989,No,
1990,1990,No,
1991,1991,No,
1992,1992,No,
1993,1993,No,
1994,1994,No,
1995,1995,No,
1996,1996,No,
1997,1997,No,
1998,1998,No,
1999,1999,No,
2000,2000,No,
2001,2001,No,
2002,2002,No,
2003,2003,Yes,2025-02-07
2004,2004,No,
2005,2005,No,
2006,2006,No,
2007,2007,No,
2008,2008,No,
2009,2009,No,
2010,2010,No,
2011,2011,No,
2012,2012,No,
2013,2013,No,
2014,2014,No,
2015,2015,No,
2016,2016,No,
2017,2017,No,
2018,2018,No,
2019,2019,No,
2020,2020,No,
2021,2021,No,
2022,2022,No,
2023,2023,No,
2024,2024,No,
2025,2025,No,
2026,2026,No,
2027,2027,No,
2028,2028,No,
2029,2029,Yes,2024-12-09
2030,2030,No,
2031,2031,No,
2032,2032,No,
2033,2033,No,
2034,2034,No,
2035,2035,No,
2036,2036,No,
2037,2037,No,
2038,2038,No,
2039,2039,No,
2040,2040,No,
2041,2041,No,
2042,2042,Yes,2024-10-10
2043,2043,No,
2044,2044,No,
2045,2045,No,
2046,2046,No,
2047,2047,No,
2048,2048,No,
2049,2049,No,
2050,2050,No,
2051,2051,No,
2052,2052,No,
2053,2053,No,
2054,2054,No,
2055,2055,Yes,2024-08-31
2056,2056,No,
2057,2057,No,
2058,2058,No,
2059,2059,No,
2060,2060,No,
2061,2061,No,
2062,2062,No,
2063,2063,No,
2064,2064,No,
2065,2065,No,
2066,2066,No,
2067,2067,No,
2068,2068,No,
2069,2069,No,
2070,2070,No,
2071,2071,No,
2072,2072,No,
2073,2073,No,
2074,2074,No,
2075,2075,No,
2076,2076,No,
2077,2077,No,
2078,2078,No,
2079,2079,No,
2080,2080,No,
2081,2081,No,
2082,2082,No,
2083,2083,No,
2084,2084,Yes,2025-01-10
2085,2085,No,
2086,2086,No,
2087,2087,No,
2088,2088,No,
2089,2089,No,
2090,2090,No,
2091,2091,No,
2092,2092,No,
2093,2093,No,
2094,2094,No,
2095,2095,No,
2096,2096,No,
2097,2097,No,
2098,2098,No,
2099,2099,No,
2100,2100,No,
2101,2101,Yes,2025-02-11
2102,2102,No,
2103,2103,No,
2104,2104,No,
2105,2105,No,
2106,2106,No,
2107,2107,No,
2108,2108,No,
2109,2109,No,
2110,2110,No,
2111,2111,No,
2112,2112,No,
2113,2113,No,
2114,2114,No,
2115,2115,No,
2116,2116,No,
2117,2117,No,
2118,2118,No,
2119,2119,No,
2120,2120,No,
2121,2121,No,
2122,2122,No,
2123,2123,No,
2124,2124,No,
2125,2125,No,
2126,2126,No,
2127,2127,No,
2128,2128,No,
2129,2129,No,
2130,2130,No,
2131,2131,No,
2132,2132,No,
2133,2133,No,
2134,2134,No,
2135,2135,No,
2136,2136,No,
2137,2137,No,
2138,2138,No,
2139,2139,No,
2140,2140,No,
2141,2141,No,
2142,2142,No,
2143,2143,No,
2144,2144,No,
2145,2145,Yes,2025-02-10
2146,2146,No,
2147,2147,No,
2148,2148,No,
2149,2149,No,
2150,2150,No,
2151,2151,No,
2152,2152,No,
2153,2153,No,
2154,2154,No,
2155,2155,No,
2156,2156,No,
2157,2157,No,
2158,2158,No,
2159,2159,No,
2160,2160,No,
2161,2161,No,
2162,2162,No,
2163,2163,No,
2164,2164,No,
2165,2165,No,
2166,2166,No,
2167,2167,No,
2168,2168,No,
2169,2169,No,
2170,2170,No,
2171,2171,No,
2172,2172,No,
2173,2173,No,
2174,2174,No,
2175,2175,No,
2176,2176,No,
2177,2177,No,
2178,2178,No,
2179,2179,No,
2180,2180,No,
2181,2181,No,
2182,2182,No,
2183,2183,No,
2184,2184,No,
2185,2185,No,
2186,2186,No,
2187,2187,No,
2188,2188,No,
2189,2189,No,
2190,2190,Yes,2025-02-07
2191,2191,No,
2192,2192,No,
2193,2193,Yes,2024-11-16
2194,2194,No,
2195,2195,No,
2196,2196,No,
2197,2197,No,
2198,2198,No,
2199,2199,No,
2200,2200,No,
2201,2201,No,
2202,2202,No,
2203,2203,No,
2204,2204,No,
2205,2205,No,
2206,2206,No,
2207,2207,No,
2208,2208,Yes,2024-10-27
2209,2209,No,
2210,2210,No,
2211,2211,No,
2212,2212,No,
2213,2213,No,
2214,2214,No,
2215,2215,No,
2216,2216,No,
2217,2217,No,
2218,2218,No,
2219,2219,No,
2220,2220,No,
2221,2221,No,
2222,2222,No,
2223,2223,No,
2224,2224,No,
2225,2225,Yes,2025-02-12
2226,2226,No,
2227,2227,No,
2228,2228,No,
2229,2229,No,
2230,2230,No,
2231,2231,No,
2232,2232,No,
2233,2233,Yes,2025-02-12
2234,2234,No,
2235,2235,No,
2236,2236,No,
2237,2237,No,
2238,2238,No,
2239,2239,No,
2240,2240,No,
2241,2241,No,
2242,2242,No,
2243,2243,No,
2244,2244,No,
2245,2245,No,
2246,2246,No,
2247,2247,No,
2248,2248,No,
2249,2249,No,
2250,2250,No,
2251,2251,No,
2252,2252,No,
2253,2253,No,
2254,2254,No,
2255,2255,No,
2256,2256,No,
2257,2257,No,
2258,2258,No,
2259,2259,No,
2260,2260,No,
2261,2261,No,
2262,2262,No,
2263,2263,No,
2264,2264,No,
2265,2265,No,
2266,2266,No,
2267,2267,Yes,2024-11-27
2268,2268,No,
2269,2269,No,
2270,2270,No,
2271,2271,No,
2272,2272,No,
2273,2273,No,
2274,2274,No,
2275,2275,Yes,2025-02-07
2276,2276,No,
2277,2277,No,
2278,2278,No,
2279,2279,No,
2280,2280,No,
2281,2281,No,
2282,2282,No,
2283,2283,No,
2284,2284,No,
2285,2285,No,
2286,2286,No,
2287,2287,No,
2288,2288,No,
2289,2289,No,
2290,2290,No,
2291,2291,Yes,2024-12-24
2292,2292,No,
2293,2293,No,
2294,2294,No,
2295,2295,No,
2296,2296,No,
2297,2297,No,
2298,2298,No,
2299,2299,No,
2300,2300,No,
2301,2301,No,
2302,2302,No,
2303,2303,No,
2304,2304,No,
2305,2305,No,
2306,2306,No,
2307,2307,No,
2308,2308,No,
2309,2309,No,
2310,2310,No,
2311,2311,No,
2312,2312,No,
2313,2313,No,
2314,2314,No,
2315,2315,No,
2316,2316,No,
2317,2317,No,
2318,2318,No,
2319,2319,No,
2320,2320,No,
2321,2321,No,
2322,2322,Yes,2025-01-13
2323,2323,No,
2324,2324,No,
2325,2325,No,
2326,2326,No,
2327,2327,No,
2328,2328,No,
2329,2329,No,
2330,2330,No,
2331,2331,No,
2332,2332,No,
2333,2333,No,
2334,2334,No,
2335,2335,No,
2336,2336,No,
2337,2337,No,
2338,2338,No,
2339,2339,No,
2340,2340,No,
2341,2341,No,
2342,2342,No,
2343,2343,No,
2344,2344,No,
2345,2345,No,
2346,2346,No,
2347,2347,No,
2348,2348,No,
2349,2349,No,
2350,2350,No,
2351,2351,No,
2352,2352,No,
2353,2353,No,
2354,2354,No,
2355,2355,No,
2356,2356,No,
2357,2357,No,
2358,2358,No,
2359,2359,No,
2360,2360,No,
2361,2361,No,
2362,2362,No,
2363,2363,No,
2364,2364,No,
2365,2365,No,
2366,2366,No,
2367,2367,No,
2368,2368,No,
2369,2369,No,
2370,2370,No,
2371,2371,No,
2372,2372,No,
2373,2373,No,
2374,2374,No,
2375,2375,No,
2376,2376,No,
2377,2377,No,
2378,2378,No,
2379,2379,No,
2380,2380,No,
2381,2381,No,
2382,2382,No,
2383,2383,No,
2384,2384,Yes,2025-02-11
2385,2385,No,
2386,2386,No,
2387,2387,No,
2388,2388,No,
2389,2389,No,
2390,2390,No,
2391,2391,No,
2392,2392,No,
2393,2393,No,
2394,2394,No,
2395,2395,No,
2396,2396,No,
2397,2397,No,
2398,2398,No,
2399,2399,No,
2400,2400,No,
2401,2401,No,
2402,2402,No,
2403,2403,No,
2404,2404,No,
2405,2405,No,
2406,2406,No,
2407,2407,No,
2408,2408,No,
2409,2409,No,
2410,2410,No,
2411,2411,No,
2412,2412,No,
2413,2413,No,
2414,2414,No,
2415,2415,No,
2416,2416,No,
2417,2417,No,
2418,2418,No,
2419,2419,No,
2420,2420,No,
2421,2421,No,
2422,2422,No,
2423,2423,No,
2424,2424,No,
2425,2425,No,
2426,2426,No,
2427,2427,No,
2428,2428,No,
2429,2429,No,
2430,2430,No,
2431,2431,No,
2432,2432,No,
2433,2433,No,
2434,2434,No,
2435,2435,No,
2436,2436,No,
2437,2437,No,
2438,2438,No,
2439,2439,No,
2440,2440,No,
2441,2441,No,
2442,2442,No,
2443,2443,No,
2444,2444,Yes,2025-02-11
2445,2445,No,
2446,2446,No,
2447,2447,No,
2448,2448,No,
2449,2449,No,
2450,2450,No,
2451,2451,No,
2452,2452,No,
2453,2453,No,
2454,2454,No,
2455,2455,No,
2456,2456,No,
2457,2457,No,
2458,2458,No,
2459,2459,No,
2460,2460,No,
2461,2461,No,
2462,2462,No,
2463,2463,No,
2464,2464,Yes,2025-02-09
2465,2465,No,
2466,2466,No,
2467,2467,No,
2468,2468,No,
2469,2469,No,
2470,2470,No,
2471,2471,No,
2472,2472,No,
2473,2473,No,
2474,2474,No,
2475,2475,No,
2476,2476,No,
2477,2477,No,
2478,2478,No,
2479,2479,No,
2480,2480,No,
2481,2481,No,
2482,2482,No,
2483,2483,No,
2484,2484,No,
2485,2485,Yes,2025-02-08
2486,2486,No,
2487,2487,No,
2488,2488,No,
2489,2489,No,
2490,2490,Yes,2025-02-08
2491,2491,No,
2492,2492,No,
2493,2493,No,
2494,2494,No,
2495,2495,No,
2496,2496,No,
2497,2497,No,
2498,2498,No,
2499,2499,No,
2500,2500,No,
2501,2501,No,
2502,2502,No,
2503,2503,No,
2504,2504,No,
2505,2505,Yes,2024-10-08
2506,2506,No,
2507,2507,No,
2508,2508,No,
2509,2509,Yes,2025-02-12
2510,2510,No,
2511,2511,No,
2512,2512,No,
2513,2513,No,
2514,2514,No,
2515,2515,No,
2516,2516,No,
2517,2517,No,
2518,2518,No,
2519,2519,No,
2520,2520,No,
2521,2521,Yes,2025-02-09
2522,2522,No,
2523,2523,No,
2524,2524,Yes,2025-02-13
2525,2525,No,
2526,2526,No,
2527,2527,No,
2528,2528,No,
2529,2529,No,
2530,2530,No,
2531,2531,No,
2532,2532,No,
2533,2533,No,
2534,2534,No,
2535,2535,No,
2536,2536,No,
2537,2537,No,
2538,2538,No,
2539,2539,No,
2540,2540,No,
2541,2541,No,
2542,2542,No,
2543,2543,No,
2544,2544,No,
2545,2545,No,
2546,2546,No,
2547,2547,No,
2548,2548,Yes,2025-02-10
2549,2549,No,
2550,2550,No,
2551,2551,No,
2552,2552,No,
2553,2553,No,
2554,2554,No,
2555,2555,Yes,2024-12-29
2556,2556,No,
2557,2557,No,
2558,2558,No,
2559,2559,No,
2560,2560,No,
2561,2561,No,
2562,2562,No,
2563,2563,No,
2564,2564,No,
2565,2565,No,
2566,2566,No,
2567,2567,No,
2568,2568,No,
2569,2569,No,
2570,2570,Yes,2025-02-02
2571,2571,No,
2572,2572,No,
2573,2573,No,
2574,2574,No,
2575,2575,No,
2576,2576,No,
2577,2577,No,
2578,2578,No,
2579,2579,No,
2580,2580,No,
2581,2581,No,
2582,2582,No,
2583,2583,No,
2584,2584,No,
2585,2585,No,
2586,2586,No,
2587,2587,No,
2588,2588,No,
2589,2589,Yes,2025-02-12
2590,2590,No,
2591,2591,No,
2592,2592,No,
2593,2593,No,
2594,2594,No,
2595,2595,No,
2596,2596,No,
2597,2597,No,
2598,2598,No,
2599,2599,No,
2600,2600,No,
2601,2601,No,
2602,2602,No,
2603,2603,No,
2604,2604,No,
2605,2605,No,
2606,2606,No,
2607,2607,No,
2608,2608,No,
2609,2609,No,
2610,2610,No,
2611,2611,No,
2612,2612,No,
2613,2613,No,
2614,2614,No,
2615,2615,No,
2616,2616,No,
2617,2617,No,
2618,2618,No,
2619,2619,No,
2620,2620,No,
2621,2621,No,
2622,2622,No,
2623,2623,No,
2624,2624,No,
2625,2625,No,
2626,2626,No,
2627,2627,No,
2628,2628,No,
2629,2629,No,
2630,2630,No,
2631,2631,No,
2632,2632,No,
2633,2633,No,
2634,2634,No,
2635,2635,No,
2636,2636,No,
2637,2637,No,
2638,2638,No,
2639,2639,No,
2640,2640,No,
2641,2641,Yes,2025-02-08
2642,2642,No,
2643,2643,No,
2644,2644,No,
2645,2645,No,
2646,2646,No,
2647,2647,No,
2648,2648,No,
2649,2649,No,
2650,2650,No,
2651,2651,No,
2652,2652,No,
2653,2653,No,
2654,2654,No,
2655,2655,No,
2656,2656,No,
2657,2657,No,
2658,2658,No,
2659,2659,No,
2660,2660,No,
2661,2661,No,
2662,2662,No,
2663,2663,No,
2664,2664,No,
2665,2665,No,
2666,2666,No,
2667,2667,No,
2668,2668,No,
2669,2669,No,
2670,2670,No,
2671,2671,No,
2672,2672,No,
2673,2673,No,
2674,2674,Yes,2024-12-17
2675,2675,No,
2676,2676,No,
2677,2677,No,
2678,2678,No,
2679,2679,No,
2680,2680,No,
2681,2681,No,
2682,2682,No,
2683,2683,No,
2684,2684,No,
2685,2685,No,
2686,2686,No,
2687,2687,No,
2688,2688,No,
2689,2689,No,
2690,2690,No,
2691,2691,No,
2692,2692,No,
2693,2693,No,
2694,2694,Yes,2025-02-12
2695,2695,No,
2696,2696,No,
2697,2697,No,
2698,2698,No,
2699,2699,No,
2700,2700,No,
2701,2701,No,
2702,2702,No,
2703,2703,No,
2704,2704,No,
2705,2705,No,
2706,2706,No,
2707,2707,No,
2708,2708,No,
2709,2709,No,
2710,2710,No,
2711,2711,No,
2712,2712,No,
2713,2713,No,
2714,2714,No,
2715,2715,No,
2716,2716,No,
2717,2717,No,
2718,2718,No,
2719,2719,No,
2720,2720,No,
2721,2721,No,
2722,2722,No,
2723,2723,No,
2724,2724,No,
2725,2725,No,
2726,2726,No,
2727,2727,No,
2728,2728,No,
2729,2729,No,
2730,2730,No,
2731,2731,No,
2732,2732,No,
2733,2733,No,
2734,2734,No,
2735,2735,No,
2736,2736,No,
2737,2737,No,
2738,2738,No,
2739,2739,No,
2740,2740,No,
2741,2741,No,
2742,2742,No,
2743,2743,No,
2744,2744,No,
2745,2745,No,
2746,2746,No,
2747,2747,No,
2748,2748,No,
2749,2749,No,
2750,2750,No,
2751,2751,No,
2752,2752,No,
2753,2753,No,
2754,2754,No,
2755,2755,No,
2756,2756,No,
2757,2757,No,
2758,2758,No,
2759,2759,No,
2760,2760,No,
2761,2761,No,
2762,2762,No,
2763,2763,No,
2764,2764,No,
2765,2765,No,
2766,2766,No,
2767,2767,No,
2768,2768,No,
2769,2769,Yes,2024-08-27
2770,2770,No,
2771,2771,No,
2772,2772,No,
2773,2773,No,
2774,2774,No,
2775,2775,No,
2776,2776,No,
2777,2777,No,
2778,2778,No,
2779,2779,No,
2780,2780,No,
2781,2781,No,
2782,2782,No,
2783,2783,No,
2784,2784,No,
2785,2785,No,
2786,2786,No,
2787,2787,No,
2788,2788,No,
2789,2789,No,
2790,2790,No,
2791,2791,No,
2792,2792,Yes,2024-11-11
2793,2793,No,
2794,2794,No,
2795,2795,No,
2796,2796,No,
2797,2797,No,
2798,2798,No,
2799,2799,No,
2800,2800,No,
2801,2801,No,
2802,2802,No,
2803,2803,No,
2804,2804,No,
2805,2805,No,
2806,2806,No,
2807,2807,No,
2808,2808,No,
2809,2809,No,
2810,2810,No,
2811,2811,No,
2812,2812,No,
2813,2813,No,
2814,2814,No,
2815,2815,Yes,2025-01-27
2816,2816,No,
2817,2817,No,
2818,2818,No,
2819,2819,No,
2820,2820,No,
2821,2821,No,
2822,2822,Yes,2025-02-05
2823,2823,No,
2824,2824,No,
2825,2825,No,
2826,2826,No,
2827,2827,No,
2828,2828,Yes,2025-02-07
2829,2829,No,
2830,2830,No,
2831,2831,No,
2832,2832,No,
2833,2833,No,
2834,2834,No,
2835,2835,No,
2836,2836,No,
2837,2837,No,
2838,2838,No,
2839,2839,No,
2840,2840,No,
2841,2841,No,
2842,2842,No,
2843,2843,No,
2844,2844,No,
2845,2845,No,
2846,2846,No,
2847,2847,No,
2848,2848,No,
2849,2849,No,
2850,2850,No,
2851,2851,No,
2852,2852,No,
2853,2853,No,
2854,2854,No,
2855,2855,No,
2856,2856,No,
2857,2857,No,
2858,2858,No,
2859,2859,No,
2860,2860,No,
2861,2861,No,
2862,2862,No,
2863,2863,No,
2864,2864,No,
2865,2865,No,
2866,2866,No,
2867,2867,No,
2868,2868,No,
2869,2869,No,
2870,2870,No,
2871,2871,No,
2872,2872,No,
2873,2873,No,
2874,2874,No,
2875,2875,No,
2876,2876,No,
2877,2877,No,
2878,2878,No,
2879,2879,No,
2880,2880,No,
2881,2881,No,
2882,2882,No,
2883,2883,No,
2884,2884,No,
2885,2885,No,
2886,2886,No,
2887,2887,No,
2888,2888,No,
2889,2889,No,
2890,2890,No,
2891,2891,No,
2892,2892,No,
2893,2893,No,
2894,2894,No,
2895,2895,No,
2896,2896,No,
2897,2897,No,
2898,2898,No,
2899,2899,No,
2900,2900,No,
2901,2901,No,
2902,2902,No,
2903,2903,No,
2904,2904,No,
2905,2905,No,
2906,2906,No,
2907,2907,No,
2908,2908,No,
2909,2909,No,
2910,2910,No,
2911,2911,Yes,2024-11-04
2912,2912,No,
2913,2913,No,
2914,2914,No,
2915,2915,No,
2916,2916,No,
2917,2917,No,
2918,2918,No,
2919,2919,No,
2920,2920,No,
2921,2921,No,
2922,2922,No,
2923,2923,No,
2924,2924,No,
2925,2925,No,
2926,2926,No,
2927,2927,No,
2928,2928,No,
2929,2929,No,
2930,2930,No,
2931,2931,No,
2932,2932,No,
2933,2933,No,
2934,2934,No,
2935,2935,No,
2936,2936,No,
2937,2937,No,
2938,2938,No,
2939,2939,No,
2940,2940,No,
2941,2941,No,
2942,2942,No,
2943,2943,No,
2944,2944,No,
2945,2945,No,
2946,2946,No,
2947,2947,No,
2948,2948,No,
2949,2949,No,
2950,2950,No,
2951,2951,No,
2952,2952,No,
2953,2953,No,
2954,2954,No,
2955,2955,No,
2956,2956,No,
2957,2957,No,
2958,2958,No,
2959,2959,No,
2960,2960,No,
2961,2961,No,
2962,2962,No,
2963,2963,No,
2964,2964,No,
2965,2965,No,
2966,2966,No,
2967,2967,No,
2968,2968,No,
2969,2969,No,
2970,2970,No,
2971,2971,No,
2972,2972,No,
2973,2973,No,
2974,2974,No,
2975,2975,No,
2976,2976,No,
2977,2977,No,
2978,2978,No,
2979,2979,No,
2980,2980,No,
2981,2981,No,
2982,2982,No,
2983,2983,No,
2984,2984,No,
2985,2985,No,
2986,2986,No,
2987,2987,No,
2988,2988,No,
2989,2989,No,
2990,2990,No,
2991,2991,No,
2992,2992,No,
2993,2993,No,
2994,2994,No,
2995,2995,No,
2996,2996,No,
2997,2997,No,
2998,2998,No,
2999,2999,No,
3000,3000,No,
3001,3001,No,
3002,3002,No,
3003,3003,No,
3004,3004,No,
3005,3005,No,
3006,3006,No,
3007,3007,No,
3008,3008,Yes,2025-02-08
3009,3009,No,
3010,3010,No,
3011,3011,No,
3012,3012,No,
3013,3013,No,
3014,3014,No,
3015,3015,No,
3016,3016,No,
3017,3017,No,
3018,3018,No,
3019,3019,No,
3020,3020,No,
3021,3021,Yes,2024-12-13
3022,3022,No,
3023,3023,No,
3024,3024,No,
3025,3025,No,
3026,3026,No,
3027,3027,Yes,2024-12-27
3028,3028,No,
3029,3029,Yes,2024-11-22
3030,3030,No,
3031,3031,No,
3032,3032,No,
3033,3033,No,
3034,3034,No,
3035,3035,No,
3036,3036,No,
3037,3037,No,
3038,3038,No,
3039,3039,No,
3040,3040,No,
3041,3041,No,
3042,3042,No,
3043,3043,No,
3044,3044,No,
3045,3045,No,
3046,3046,Yes,2024-11-28
3047,3047,No,
3048,3048,No,
3049,3049,No,
3050,3050,No,
3051,3051,No,
3052,3052,No,
3053,3053,No,
3054,3054,No,
3055,3055,No,
3056,3056,No,
3057,3057,No,
3058,3058,No,
3059,3059,No,
3060,3060,No,
3061,3061,No,
3062,3062,No,
3063,3063,No,
3064,3064,No,
3065,3065,No,
3066,3066,No,
3067,3067,No,
3068,3068,No,
3069,3069,No,
3070,3070,Yes,2025-01-29
3071,3071,No,
3072,3072,No,
3073,3073,No,
3074,3074,No,
3075,3075,No,
3076,3076,No,
3077,3077,No,
3078,3078,No,
3079,3079,No,
3080,3080,No,
3081,3081,No,
3082,3082,No,
3083,3083,No,
3084,3084,No,
3085,3085,No,
3086,3086,No,
3087,3087,No,
3088,3088,No,
3089,3089,No,
3090,3090,No,
3091,3091,No,
3092,3092,No,
3093,3093,No,
3094,3094,No,
3095,3095,No,
3096,3096,No,
3097,3097,No,
3098,3098,No,
3099,3099,No,
3100,3100,No,
3101,3101,No,
3102,3102,No,
3103,3103,No,
3104,3104,No,
3105,3105,No,
3106,3106,No,
3107,3107,No,
3108,3108,No,
3109,3109,No,
3110,3110,No,
3111,3111,No,
3112,3112,No,
3113,3113,No,
3114,3114,No,
3115,3115,No,
3116,3116,No,
3117,3117,No,
3118,3118,No,
3119,3119,No,
3120,3120,No,
3121,3121,No,
3122,3122,No,
3123,3123,No,
3124,3124,No,
3125,3125,No,
3126,3126,No,
3127,3127,No,
3128,3128,No,
3129,3129,No,
3130,3130,No,
3131,3131,No,
3132,3132,No,
3133,3133,No,
3134,3134,No,
3135,3135,No,
3136,3136,No,
3137,3137,No,
3138,3138,No,
3139,3139,No,
3140,3140,No,
3141,3141,No,
3142,3142,No,
3143,3143,No,
3144,3144,No,
3145,3145,No,
3146,3146,No,
3147,3147,No,
3148,3148,No,
3149,3149,No,
3150,3150,No,
3151,3151,No,
3152,3152,No,
3153,3153,No,
3154,3154,No,
3155,3155,No,
3156,3156,No,
3157,3157,No,
3158,3158,No,
3159,3159,No,
3160,3160,No,
3161,3161,No,
3162,3162,No,
3163,3163,No,
3164,3164,No,
3165,3165,No,
3166,3166,No,
3167,3167,No,
3168,3168,No,
3169,3169,No,
3170,3170,No,
3171,3171,No,
3172,3172,No,
3173,3173,No,
3174,3174,No,
3175,3175,No,
3176,3176,No,
3177,3177,No,
3178,3178,No,
3179,3179,No,
3180,3180,No,
3181,3181,No,
3182,3182,No,
3183,3183,No,
3184,3184,No,
3185,3185,No,
3186,3186,No,
3187,3187,No,
3188,3188,No,
3189,3189,No,
3190,3190,No,
3191,3191,No,
3192,3192,No,
3193,3193,No,
3194,3194,No,
3195,3195,No,
3196,3196,No,
3197,3197,No,
3198,3198,No,
3199,3199,No,
3200,3200,No,
3201,3201,No,
3202,3202,No,
3203,3203,No,
3204,3204,No,
3205,3205,No,
3206,3206,No,
3207,3207,No,
3208,3208,No,
3209,3209,No,
3210,3210,No,
3211,3211,No,
3212,3212,No,
3213,3213,No,
3214,3214,No,
3215,3215,No,
3216,3216,No,
