customer_id,has_mobile_app,has_web_account,mobile_logins_per_week,web_logins_per_week,avg_mobile_session_duration,avg_web_session_duration,last_mobile_login,last_web_login
2679,Yes,Yes,9,4,3.0,5.2,2025-02-24 20:23:57.073527,2025-02-09 12:34:17.004684
2680,Yes,No,10,0,3.2,0.0,2025-02-19 01:34:48.302935,
2681,Yes,Yes,11,4,2.4,5.6,2025-02-19 12:54:18.283529,2025-02-14 05:53:28.916825
2682,Yes,Yes,9,5,1.9,7.0,2025-02-19 07:25:45.625686,2025-02-02 04:55:40.538093
2683,Yes,No,9,0,2.0,0.0,2025-02-20 13:53:39.600547,
2684,Yes,Yes,5,6,5.9,3.2,2025-02-25 00:38:49.417430,2025-02-27 22:54:07.745285
2685,Yes,Yes,12,5,4.8,2.3,2025-02-24 23:49:34.937748,2025-02-25 16:27:43.956362
2686,No,No,0,0,0.0,0.0,,
2687,No,Yes,0,7,0.0,4.3,,2025-02-24 15:23:18.626594
2688,Yes,Yes,7,6,3.3,3.9,2025-02-23 13:06:46.120929,2025-02-16 21:05:52.022535
2689,Yes,Yes,9,5,2.5,3.5,2025-02-21 06:36:38.580890,2025-02-28 00:40:30.182158
2690,Yes,Yes,6,9,4.9,6.9,2025-02-18 13:11:07.222697,2025-02-09 16:58:09.083872
2691,No,Yes,0,4,0.0,4.0,,2025-02-25 19:37:45.136763
2692,No,Yes,0,9,0.0,4.1,,2025-02-17 18:13:42.175334
2693,Yes,Yes,5,6,4.6,3.7,2025-02-20 16:29:11.812376,2025-02-17 05:15:30.610273
2694,Yes,Yes,6,6,5.3,6.5,2025-01-14 03:39:17.260137,2025-02-06 22:31:51.030988
2695,Yes,Yes,11,5,2.7,6.4,2025-02-23 15:53:34.606908,2025-02-12 21:20:41.292027
2696,Yes,Yes,6,7,2.6,6.1,2025-02-23 02:55:49.078090,2025-01-29 09:40:50.861908
2697,Yes,Yes,6,8,2.2,6.5,2025-02-23 10:30:19.595249,2025-02-24 16:55:26.077499
2698,Yes,Yes,7,8,5.5,6.8,2025-02-18 12:07:20.132623,2025-02-16 05:45:13.325984
2699,Yes,Yes,11,4,2.0,4.9,2025-02-21 16:13:19.719784,2025-02-10 07:16:47.724388
2700,No,Yes,0,5,0.0,2.5,,2025-02-17 18:15:15.523533
2701,Yes,Yes,11,6,5.7,4.9,2025-02-20 23:40:48.227205,2025-02-03 06:03:36.175128
2702,Yes,Yes,10,4,2.7,1.5,2025-02-25 09:53:34.772470,2025-02-10 19:40:07.631569
2703,Yes,Yes,6,5,1.3,5.6,2025-02-27 03:40:04.964176,2025-02-06 20:52:09.024515
2704,Yes,Yes,10,5,2.8,7.6,2025-02-18 04:53:24.459670,2025-02-15 13:52:59.410728
2705,Yes,Yes,7,6,5.2,6.8,2025-02-21 00:07:12.253216,2025-02-26 14:08:25.979812
2706,Yes,Yes,10,5,1.6,3.1,2025-02-19 05:21:08.363606,2025-02-24 17:10:45.040148
2707,Yes,No,7,0,7.3,0.0,2025-02-20 14:45:16.077097,
2708,Yes,Yes,10,5,1.5,6.2,2025-02-25 18:52:57.324248,2025-01-30 16:23:26.887741
2709,Yes,Yes,6,7,4.9,5.6,2025-02-20 06:32:31.128926,2025-02-08 10:52:13.377108
2710,Yes,Yes,9,5,4.2,5.5,2025-02-21 16:46:57.433655,2025-02-18 22:53:21.228275
2711,Yes,Yes,10,5,2.3,2.5,2025-02-26 03:01:25.227479,2025-02-10 04:25:15.059577
2712,Yes,Yes,10,4,3.2,4.5,2025-02-23 16:13:35.294216,2025-01-29 09:28:28.121465
2713,No,Yes,0,8,0.0,4.6,,2025-02-21 10:51:25.624343
2714,Yes,No,8,0,3.0,0.0,2025-02-22 08:45:51.652825,
2715,Yes,Yes,10,6,4.0,4.0,2025-02-22 10:34:49.611079,2025-01-30 20:49:00.989539
2716,Yes,Yes,5,6,3.7,6.2,2025-02-25 08:15:54.923696,2025-01-31 15:32:10.733654
2717,Yes,Yes,12,6,3.5,4.8,2025-02-20 03:36:41.507518,2025-02-08 11:18:26.509439
2718,Yes,Yes,12,4,3.1,5.0,2025-02-22 03:34:36.037670,2025-02-17 04:48:49.436213
2719,Yes,No,9,0,2.0,0.0,2025-02-20 19:06:12.911380,
2720,Yes,No,11,0,1.7,0.0,2025-02-22 21:13:22.162808,
2721,No,No,0,0,0.0,0.0,,
2722,Yes,Yes,6,8,6.3,3.8,2025-02-22 02:02:48.746554,2025-02-25 23:32:00.193558
2723,Yes,Yes,7,4,1.7,7.1,2025-02-19 03:04:59.115876,2025-02-06 01:02:34.136658
2724,Yes,Yes,6,5,6.3,5.1,2025-02-20 13:10:59.872722,2025-02-22 03:06:53.152189
2725,Yes,Yes,10,5,5.7,6.6,2025-02-18 17:51:20.318365,2025-02-12 06:27:29.010460
2726,Yes,Yes,6,6,4.9,7.0,2025-02-21 13:21:42.977363,2025-02-15 07:26:42.641932
2727,Yes,Yes,4,6,4.0,4.9,2025-02-22 00:07:57.129245,2025-02-09 11:58:36.289259
2728,Yes,Yes,12,6,5.1,5.7,2025-02-25 01:24:16.791580,2025-02-27 12:27:17.677596
2729,Yes,Yes,11,3,5.2,4.9,2025-02-18 21:12:31.226200,2025-02-09 12:52:35.676354
2730,No,Yes,0,4,0.0,2.8,,2025-02-13 16:50:56.680288
2731,No,Yes,0,6,0.0,9.8,,2025-02-01 15:14:05.536522
2732,Yes,Yes,5,4,1.8,5.7,2025-02-20 15:49:12.371272,2025-02-07 20:31:34.420173
2733,Yes,Yes,3,8,7.0,4.6,2025-02-19 07:47:04.503791,2025-02-26 23:13:51.699237
2734,Yes,No,10,0,1.8,0.0,2025-02-26 06:48:01.005955,
2735,Yes,Yes,9,5,4.4,5.8,2025-02-21 17:53:08.896301,2025-02-07 14:13:53.638703
2736,Yes,Yes,11,4,2.4,6.2,2025-02-26 04:21:29.948959,2025-02-20 02:59:40.149376
2737,Yes,Yes,10,5,4.1,5.8,2025-02-25 15:48:45.486545,2025-02-22 20:17:51.354048
2738,Yes,Yes,6,8,3.1,4.9,2025-02-21 21:02:08.190251,2025-02-22 20:24:48.187108
2739,Yes,No,11,0,1.9,0.0,2025-02-18 07:28:46.326372,
2740,Yes,Yes,8,5,3.3,5.4,2025-02-18 14:43:02.988511,2025-02-19 21:36:12.024748
2741,Yes,Yes,10,5,0.6,7.6,2025-02-24 04:40:08.028968,2025-02-07 23:21:35.939933
2742,Yes,Yes,9,6,1.0,5.1,2025-02-21 05:22:57.223706,2025-02-23 14:03:09.144136
2743,Yes,Yes,10,4,2.6,8.8,2025-02-18 14:11:18.695216,2025-02-14 04:44:11.964201
2744,Yes,Yes,6,6,4.2,4.0,2025-02-24 09:17:57.038843,2025-02-11 13:43:28.697744
2745,Yes,Yes,5,6,7.0,2.8,2025-02-20 00:24:24.203403,2025-01-30 01:10:15.132483
2746,No,Yes,0,9,0.0,6.0,,2025-01-29 17:01:27.506744
2747,No,No,0,0,0.0,0.0,,
2748,No,Yes,0,9,0.0,6.6,,2025-02-13 03:42:08.231779
2749,Yes,Yes,5,9,4.9,4.3,2025-02-22 04:35:06.782075,2025-02-15 08:32:03.661425
2750,No,Yes,0,4,0.0,2.6,,2025-02-05 00:23:55.495979
2751,Yes,Yes,6,5,7.2,4.2,2025-02-20 21:05:21.378113,2025-02-13 08:40:15.993710
2752,Yes,No,9,0,5.2,0.0,2025-02-21 11:51:23.609198,
2753,Yes,Yes,8,5,4.1,5.4,2025-02-23 09:27:07.191100,2025-01-30 01:26:54.261337
2754,Yes,Yes,11,5,4.6,2.6,2025-02-21 21:59:08.264715,2025-02-10 07:28:04.239636
2755,Yes,Yes,5,6,3.3,5.7,2025-02-26 18:41:00.576030,2025-02-06 22:59:51.999586
2756,Yes,Yes,9,5,4.2,8.4,2025-02-18 13:23:57.368594,2025-02-04 08:05:30.501053
2757,Yes,Yes,4,6,1.4,4.3,2025-02-19 12:54:28.726274,2025-02-22 22:28:40.848903
2758,Yes,Yes,13,3,0.4,3.8,2025-02-19 23:49:39.318500,2025-02-15 18:24:49.910654
2759,Yes,Yes,6,5,0.2,2.4,2025-02-20 23:19:29.069068,2025-02-13 19:09:22.716376
2760,Yes,Yes,9,4,2.7,6.0,2025-02-23 18:40:13.962777,2025-02-15 15:09:41.927683
2761,Yes,Yes,7,5,4.4,5.0,2025-02-22 08:31:24.610397,2025-02-16 00:45:27.874424
2762,Yes,Yes,10,5,2.8,3.2,2025-02-22 05:08:17.884920,2025-02-20 13:04:52.618492
2763,Yes,Yes,10,6,1.2,1.4,2025-02-27 04:50:03.945934,2025-02-03 19:43:36.056158
2764,Yes,Yes,6,5,3.6,4.8,2025-02-24 16:09:24.101786,2025-02-15 10:14:37.209790
2765,Yes,Yes,10,5,5.0,1.3,2025-02-19 12:24:11.878862,2025-02-06 02:33:33.898721
2766,No,No,0,0,0.0,0.0,,
2767,Yes,Yes,4,8,4.5,5.7,2025-02-25 00:29:10.147472,2025-02-13 08:54:26.072399
2768,Yes,Yes,10,5,1.7,1.4,2025-02-22 18:45:28.600989,2025-02-04 06:22:26.415886
2769,Yes,Yes,11,5,1.9,9.7,2024-08-16 00:41:55.276054,2024-08-10 16:40:06.409211
2770,Yes,Yes,4,5,3.9,5.1,2025-02-20 19:51:33.290589,2025-01-31 23:29:43.437019
2771,Yes,Yes,11,5,2.7,6.8,2025-02-26 12:23:28.285357,2025-01-29 16:51:38.735816
2772,No,Yes,0,6,0.0,2.6,,2025-02-15 05:30:54.556813
2773,No,Yes,0,4,0.0,2.5,,2025-02-26 01:03:59.883449
2774,Yes,No,9,0,5.4,0.0,2025-02-25 15:26:34.132126,
2775,Yes,No,10,0,3.4,0.0,2025-02-25 18:01:46.399643,
2776,Yes,Yes,11,5,3.2,4.4,2025-02-24 14:31:44.627418,2025-02-07 00:40:15.472938
2777,Yes,Yes,9,4,3.1,5.4,2025-02-23 04:29:01.073965,2025-02-03 03:12:23.665307
2778,Yes,Yes,11,6,3.1,5.9,2025-02-20 09:53:52.258538,2025-01-30 17:35:20.579924
2779,No,Yes,0,6,0.0,4.7,,2025-02-20 17:48:07.616363
2780,Yes,Yes,5,5,3.4,3.7,2025-02-20 03:22:29.876520,2025-02-26 04:08:49.711158
2781,No,Yes,0,6,0.0,6.1,,2025-02-17 22:40:54.995461
2782,Yes,Yes,9,4,2.8,4.8,2025-02-22 10:08:10.907546,2025-02-05 17:03:39.220570
2783,Yes,No,11,0,3.6,0.0,2025-02-24 03:15:19.465226,
2784,Yes,Yes,6,4,2.7,7.3,2025-02-19 14:06:09.846114,2025-02-12 14:21:58.399158
2785,Yes,Yes,11,5,3.5,1.2,2025-02-23 05:13:50.402651,2025-02-27 14:36:51.075257
2786,Yes,Yes,8,9,4.9,4.1,2025-02-18 12:18:39.864817,2025-01-29 06:27:53.403593
2787,Yes,No,11,0,2.8,0.0,2025-02-26 03:45:34.353282,
2788,Yes,Yes,11,6,2.1,7.1,2025-02-22 11:44:26.473139,2025-02-15 22:13:33.303715
2789,Yes,No,9,0,4.8,0.0,2025-02-27 09:05:18.967050,
2790,Yes,Yes,11,4,2.1,4.1,2025-02-25 18:39:33.835149,2025-02-06 19:55:19.623577
2791,Yes,Yes,6,9,4.5,5.2,2025-02-26 05:11:41.745030,2025-02-21 16:45:13.207702
2792,Yes,Yes,8,5,2.9,3.3,2024-10-30 03:48:41.272290,2024-10-23 11:41:55.058735
2793,No,Yes,0,9,0.0,7.9,,2025-02-21 20:30:10.487524
2794,Yes,Yes,6,9,3.0,8.2,2025-02-23 10:23:09.911896,2025-02-05 13:24:51.613982
2795,Yes,Yes,6,8,1.7,6.3,2025-02-21 05:55:38.488932,2025-02-14 03:28:32.309278
2796,Yes,Yes,6,8,0.8,6.3,2025-02-24 15:49:59.193806,2025-02-18 19:00:41.526224
2797,Yes,Yes,8,8,1.7,4.9,2025-02-25 08:39:25.624381,2025-02-24 17:00:04.303408
2798,No,Yes,0,4,0.0,5.5,,2025-02-04 00:49:34.071689
2799,Yes,Yes,11,5,1.9,6.8,2025-02-19 07:11:46.524724,2025-02-08 21:14:43.766419
2800,Yes,Yes,5,6,3.8,8.8,2025-02-22 13:12:42.367577,2025-02-18 14:18:31.400137
2801,Yes,Yes,7,7,5.5,8.5,2025-02-21 21:41:34.631000,2025-02-21 07:45:35.069411
2802,Yes,Yes,9,6,1.8,3.7,2025-02-24 01:14:17.462261,2025-02-04 10:48:19.723094
2803,Yes,Yes,7,9,3.1,5.2,2025-02-19 06:13:23.161449,2025-02-22 04:10:47.214133
2804,No,Yes,0,5,0.0,6.7,,2025-02-26 08:53:23.889999
2805,Yes,Yes,6,7,2.3,2.9,2025-02-23 10:27:51.307033,2025-02-21 03:47:26.020979
2806,Yes,Yes,9,5,2.2,5.1,2025-02-27 12:43:16.085650,2025-02-02 02:43:25.164009
2807,Yes,Yes,10,5,3.0,6.5,2025-02-18 10:53:49.402141,2025-02-22 05:45:38.993910
2808,No,Yes,0,4,0.0,4.3,,2025-01-30 08:10:36.508136
2809,Yes,No,10,0,0.9,0.0,2025-02-21 09:10:24.917514,
2810,No,Yes,0,3,0.0,2.6,,2025-01-30 01:55:41.360687
2811,No,Yes,0,9,0.0,5.9,,2025-02-21 10:45:52.147872
2812,Yes,Yes,7,8,1.0,3.8,2025-02-20 00:50:49.245620,2025-02-20 18:40:53.379842
2813,Yes,Yes,10,6,1.2,4.1,2025-02-23 02:39:28.485595,2025-01-29 04:43:40.212377
2814,Yes,No,5,0,2.8,0.0,2025-02-22 07:35:58.797781,
2815,No,Yes,0,9,0.0,7.4,,2025-01-05 02:17:33.657949
2816,Yes,Yes,10,4,5.2,4.6,2025-02-21 16:31:01.891658,2025-01-31 08:49:35.400218
2817,Yes,Yes,12,4,3.8,6.7,2025-02-21 19:33:34.021795,2025-01-30 07:54:25.684999
2818,Yes,Yes,8,6,5.6,2.2,2025-02-23 15:49:23.656254,2025-02-11 23:14:46.453846
2819,Yes,Yes,6,5,4.4,5.6,2025-02-24 20:58:38.656011,2025-02-26 22:48:29.450217
2820,Yes,Yes,7,8,1.8,6.5,2025-02-26 10:17:20.219983,2025-02-16 19:54:17.206636
2821,Yes,Yes,5,8,1.9,9.1,2025-02-22 06:33:49.998898,2025-02-20 05:39:24.884549
2822,Yes,Yes,10,5,1.7,0.3,2025-01-22 16:17:11.339029,2025-02-04 11:54:34.287532
2823,Yes,Yes,8,4,3.2,4.0,2025-02-18 16:57:33.596361,2025-02-19 17:09:28.731640
2824,No,Yes,0,8,0.0,3.2,,2025-01-31 05:11:03.907567
2825,Yes,Yes,13,4,4.6,7.4,2025-02-24 20:31:07.250738,2025-02-18 14:59:35.762501
2826,Yes,Yes,10,4,1.2,8.6,2025-02-26 17:16:56.485153,2025-02-22 19:27:24.722986
2827,Yes,Yes,8,7,2.8,1.1,2025-02-21 01:01:09.338388,2025-02-20 16:26:32.342841
2828,Yes,Yes,6,8,5.6,3.0,2025-01-22 15:41:03.306923,2025-01-09 21:34:16.942538
2829,Yes,Yes,6,5,5.7,3.0,2025-02-26 09:02:59.276137,2025-02-27 16:54:10.925822
2830,Yes,Yes,7,5,4.5,2.5,2025-02-23 11:20:03.357384,2025-02-04 18:12:46.025261
2831,Yes,Yes,12,4,4.4,5.6,2025-02-26 11:50:58.683462,2025-02-15 04:54:42.505038
2832,No,Yes,0,7,0.0,6.1,,2025-02-17 16:15:24.505795
2833,Yes,Yes,5,5,1.9,7.6,2025-02-22 12:50:24.936501,2025-02-26 02:25:41.517032
2834,Yes,Yes,10,4,2.3,3.2,2025-02-20 20:06:54.318078,2025-02-24 11:51:25.044639
2835,Yes,Yes,7,7,5.0,3.4,2025-02-22 23:52:33.000918,2025-02-26 01:23:49.341042
2836,Yes,Yes,11,4,4.5,5.6,2025-02-21 07:41:06.047836,2025-02-14 16:51:50.450184
2837,Yes,Yes,9,6,2.3,6.6,2025-02-23 11:52:09.583204,2025-02-13 04:38:29.302295
2838,Yes,Yes,4,6,5.7,3.2,2025-02-21 19:06:51.975362,2025-02-09 13:55:06.508677
2839,Yes,Yes,8,6,4.1,3.0,2025-02-21 20:29:16.980331,2025-02-14 20:04:17.410230
2840,Yes,Yes,11,4,5.0,4.7,2025-02-24 10:02:39.905776,2025-02-11 16:43:46.994173
2841,Yes,Yes,8,4,1.5,4.9,2025-02-18 09:38:04.914532,2025-02-27 01:20:20.333935
2842,No,No,0,0,0.0,0.0,,
2843,Yes,No,5,0,3.3,0.0,2025-02-18 05:06:48.745825,
2844,Yes,Yes,10,5,4.3,5.1,2025-02-24 07:30:23.419367,2025-02-13 13:56:54.764195
2845,Yes,Yes,11,5,0.1,4.9,2025-02-27 20:18:58.057317,2025-02-08 05:51:30.999057
2846,Yes,Yes,5,6,2.5,3.9,2025-02-21 20:26:48.444945,2025-02-16 23:02:17.181217
2847,Yes,Yes,12,4,1.8,2.0,2025-02-26 04:55:42.308391,2025-02-22 01:50:16.236088
2848,Yes,Yes,4,5,5.7,6.4,2025-02-20 18:52:51.787473,2025-02-22 16:14:41.430334
2849,No,Yes,0,8,0.0,5.1,,2025-02-17 00:39:35.312332
2850,Yes,Yes,11,5,0.0,5.5,2025-02-25 07:26:36.367392,2025-02-24 12:40:23.098088
2851,Yes,Yes,5,8,4.4,8.6,2025-02-21 06:19:32.107919,2025-02-05 13:51:34.809051
2852,Yes,Yes,5,5,6.8,3.5,2025-02-20 15:34:16.775566,2025-01-30 16:52:13.180751
2853,Yes,No,7,0,4.4,0.0,2025-02-26 21:51:29.292019,
2854,No,Yes,0,5,0.0,4.2,,2025-02-01 08:05:39.652340
2855,Yes,Yes,5,10,2.4,4.0,2025-02-21 14:33:24.659145,2025-02-13 03:47:07.867741
2856,Yes,No,5,0,7.2,0.0,2025-02-20 23:35:18.267856,
2857,Yes,Yes,6,8,5.2,4.7,2025-02-27 16:36:06.685272,2025-01-30 03:59:03.846375
2858,Yes,Yes,11,6,2.6,7.9,2025-02-24 17:25:33.077773,2025-02-26 21:45:22.960623
2859,No,Yes,0,9,0.0,4.6,,2025-02-11 05:27:12.458542
2860,Yes,Yes,11,6,4.4,6.1,2025-02-27 08:24:09.867953,2025-02-24 13:52:33.344471
2861,Yes,Yes,5,6,5.9,6.0,2025-02-24 21:30:51.973072,2025-02-04 14:54:02.453718
2862,Yes,Yes,8,5,2.8,5.1,2025-02-22 08:39:17.996078,2025-02-22 22:44:53.721212
2863,Yes,Yes,13,4,5.4,0.0,2025-02-26 10:33:27.540965,2025-02-22 16:57:11.516821
2864,Yes,Yes,6,6,3.9,5.8,2025-02-27 09:25:00.530255,2025-02-23 01:58:45.166300
2865,Yes,Yes,10,4,1.8,6.3,2025-02-24 06:27:31.907032,2025-02-27 07:51:29.779465
2866,Yes,Yes,6,7,4.8,6.7,2025-02-20 08:00:44.255153,2025-02-24 21:11:17.490584
2867,No,Yes,0,8,0.0,8.1,,2025-02-24 13:22:42.418951
2868,Yes,Yes,12,6,3.5,5.1,2025-02-26 13:48:42.817680,2025-02-27 14:27:36.064580
2869,Yes,Yes,6,8,4.3,7.2,2025-02-25 13:58:39.668220,2025-02-24 09:25:57.043490
2870,Yes,Yes,8,5,1.3,1.4,2025-02-18 10:15:29.573258,2025-02-04 06:01:28.133783
2871,Yes,Yes,6,9,4.3,7.7,2025-02-27 01:26:44.001460,2025-02-22 00:28:40.161803
2872,Yes,Yes,9,5,1.9,4.1,2025-02-21 04:50:30.713131,2025-02-12 13:41:40.822968
2873,Yes,Yes,6,6,4.3,8.2,2025-02-19 20:32:40.164779,2025-02-15 01:58:11.644086
2874,Yes,Yes,11,5,0.0,6.4,2025-02-23 00:39:55.353291,2025-02-06 10:34:39.651168
2875,Yes,No,6,0,5.1,0.0,2025-02-18 03:00:11.981198,
2876,Yes,Yes,5,5,5.5,1.1,2025-02-22 16:45:26.479889,2025-02-24 12:28:16.844019
2877,Yes,Yes,7,5,3.4,2.0,2025-02-23 00:04:52.037218,2025-02-21 02:38:29.134827
2878,Yes,Yes,5,7,2.4,6.4,2025-02-18 21:20:08.933057,2025-02-01 06:15:10.287270
2879,Yes,Yes,4,8,6.1,7.3,2025-02-21 19:15:03.214249,2025-01-31 06:08:19.549906
2880,Yes,No,8,0,4.5,0.0,2025-02-18 23:57:27.473288,
2881,Yes,Yes,6,9,5.0,2.9,2025-02-27 16:45:06.608038,2025-02-10 01:42:39.507610
2882,Yes,No,6,0,5.3,0.0,2025-02-20 07:08:42.342762,
2883,Yes,Yes,8,7,0.9,6.1,2025-02-23 02:58:57.238967,2025-02-20 04:38:09.372601
2884,Yes,Yes,5,6,2.1,7.6,2025-02-22 01:48:12.247907,2025-02-21 11:00:58.891906
2885,Yes,Yes,6,5,6.0,3.3,2025-02-23 03:37:00.508866,2025-02-08 21:39:32.732505
2886,Yes,Yes,11,5,3.5,3.3,2025-02-24 03:23:51.368881,2025-02-05 01:53:12.187589
2887,Yes,Yes,8,6,3.4,3.9,2025-02-26 15:37:07.848784,2025-02-02 08:13:13.946907
2888,Yes,No,6,0,3.3,0.0,2025-02-21 06:58:51.003588,
2889,Yes,Yes,6,10,3.5,2.1,2025-02-24 15:32:57.342797,2025-02-27 06:28:54.614466
2890,Yes,Yes,10,5,5.3,3.1,2025-02-22 07:36:19.939335,2025-02-17 22:36:30.520189
2891,Yes,Yes,12,4,0.9,6.4,2025-02-26 20:35:21.895134,2025-02-03 16:04:05.979381
2892,Yes,Yes,10,6,1.4,4.3,2025-02-25 17:47:30.407713,2025-02-10 03:52:01.754041
2893,Yes,Yes,11,6,1.6,7.7,2025-02-25 20:37:41.255274,2025-02-05 10:12:56.922096
2894,No,Yes,0,5,0.0,3.8,,2025-02-08 08:09:46.900730
2895,Yes,Yes,9,5,4.7,7.2,2025-02-23 18:14:13.732774,2025-02-18 12:19:21.576318
2896,Yes,No,8,0,3.7,0.0,2025-02-24 12:31:48.058649,
2897,No,Yes,0,4,0.0,8.4,,2025-02-15 01:21:07.896457
2898,Yes,Yes,10,4,2.6,6.7,2025-02-20 02:22:59.988389,2025-02-15 06:02:30.824758
2899,Yes,Yes,5,6,5.3,4.9,2025-02-24 02:26:31.340493,2025-02-19 18:37:56.027978
2900,Yes,Yes,7,5,2.8,3.8,2025-02-21 06:03:17.086794,2025-02-07 11:15:19.837129
2901,No,Yes,0,8,0.0,3.7,,2025-02-21 09:00:49.067006
2902,Yes,Yes,10,7,3.1,2.6,2025-02-27 05:48:19.174921,2025-02-23 07:01:30.509328
2903,No,Yes,0,6,0.0,4.6,,2025-02-15 13:58:00.877321
2904,Yes,No,6,0,2.3,0.0,2025-02-24 21:32:52.530756,
2905,No,Yes,0,4,0.0,2.1,,2025-02-09 22:06:38.042025
2906,Yes,Yes,10,5,1.0,3.3,2025-02-21 04:35:40.308753,2025-02-01 18:04:14.617945
2907,Yes,Yes,9,5,3.3,4.4,2025-02-26 13:29:52.898012,2025-02-04 00:15:14.347322
2908,Yes,Yes,6,5,5.7,7.2,2025-02-23 11:31:29.966303,2025-02-17 03:11:36.927274
2909,No,Yes,0,8,0.0,4.2,,2025-02-10 15:47:18.052161
2910,Yes,No,6,0,2.4,0.0,2025-02-20 13:14:10.214968,
2911,Yes,Yes,11,5,2.1,5.8,2024-10-26 09:21:55.670885,2024-10-09 07:01:06.524466
2912,Yes,Yes,11,7,4.9,5.9,2025-02-26 00:18:37.166112,2025-01-30 14:28:51.712089
2913,Yes,Yes,6,4,3.3,1.7,2025-02-26 09:00:11.382800,2025-02-23 16:24:05.375860
2914,Yes,Yes,9,6,2.3,4.9,2025-02-20 14:22:17.852520,2025-01-29 11:05:10.814043
2915,Yes,Yes,6,3,2.5,10.0,2025-02-25 06:31:32.030957,2025-02-03 08:42:01.661759
2916,No,Yes,0,8,0.0,5.5,,2025-01-31 19:30:19.373314
2917,Yes,Yes,6,8,5.0,8.0,2025-02-21 07:20:27.860555,2025-02-17 23:52:35.563269
2918,No,Yes,0,6,0.0,5.9,,2025-02-19 20:10:11.789503
2919,No,Yes,0,4,0.0,6.7,,2025-02-20 02:49:40.980958
2920,Yes,No,7,0,5.3,0.0,2025-02-20 05:00:39.947464,
2921,Yes,Yes,10,3,2.3,1.9,2025-02-22 19:41:53.274150,2025-02-06 13:42:13.736505
2922,Yes,No,5,0,5.8,0.0,2025-02-23 21:22:53.293228,
2923,No,Yes,0,5,0.0,5.0,,2025-02-12 17:49:19.060075
2924,Yes,Yes,5,6,7.0,8.9,2025-02-23 23:29:26.744491,2025-02-09 15:40:45.745456
2925,Yes,Yes,9,6,1.7,5.6,2025-02-20 07:46:39.545028,2025-02-10 22:14:17.958113
2926,Yes,No,5,0,4.7,0.0,2025-02-23 08:54:53.993425,
2927,Yes,Yes,11,5,7.0,6.9,2025-02-25 02:28:27.330631,2025-02-24 22:54:16.286071
2928,Yes,Yes,10,5,6.7,1.9,2025-02-21 03:48:04.845461,2025-02-17 02:56:30.916423
2929,Yes,Yes,9,4,0.8,5.0,2025-02-20 04:09:51.633195,2025-02-11 00:14:42.327809
2930,Yes,Yes,6,4,5.5,6.4,2025-02-18 11:18:05.102577,2025-02-27 21:07:28.102491
2931,Yes,Yes,5,8,3.8,5.4,2025-02-18 21:28:41.781801,2025-02-12 23:25:19.743467
2932,Yes,Yes,5,9,3.3,5.3,2025-02-21 14:40:34.491622,2025-02-04 10:34:46.933466
2933,Yes,No,9,0,5.1,0.0,2025-02-24 15:33:27.179277,
2934,Yes,Yes,5,7,2.5,1.5,2025-02-23 04:43:37.283274,2025-02-22 02:17:47.572909
2935,No,No,0,0,0.0,0.0,,
2936,Yes,No,6,0,3.1,0.0,2025-02-23 09:33:16.179474,
2937,Yes,Yes,6,6,3.1,0.5,2025-02-26 15:17:45.680464,2025-02-13 11:51:24.893402
2938,Yes,Yes,5,8,3.4,6.4,2025-02-25 09:23:26.754391,2025-02-12 10:19:55.556812
2939,Yes,Yes,11,5,3.3,5.8,2025-02-21 19:17:34.826722,2025-02-15 05:21:18.313822
2940,Yes,Yes,5,5,1.6,8.2,2025-02-23 15:00:28.330903,2025-02-13 17:49:34.049754
2941,Yes,Yes,10,4,2.3,0.2,2025-02-20 02:51:05.365652,2025-02-07 02:35:42.149675
2942,Yes,Yes,6,8,5.7,4.4,2025-02-26 09:53:05.976453,2025-02-04 08:56:05.437299
2943,Yes,Yes,9,4,5.4,4.6,2025-02-19 22:27:11.171443,2025-02-10 15:37:14.513843
2944,Yes,Yes,6,9,1.9,3.7,2025-02-25 03:42:57.352370,2025-02-01 07:18:14.232180
2945,Yes,Yes,6,5,2.9,4.2,2025-02-22 05:36:13.891692,2025-01-31 03:07:43.200444
2946,Yes,Yes,7,5,3.6,8.6,2025-02-26 20:17:25.265075,2025-02-24 04:41:16.165048
2947,Yes,Yes,8,4,3.5,4.3,2025-02-25 13:40:59.655546,2025-02-07 15:01:11.783739
2948,Yes,Yes,10,5,2.6,4.7,2025-02-18 17:33:57.739202,2025-02-05 00:49:58.149038
2949,Yes,Yes,9,4,1.9,6.9,2025-02-21 23:40:41.895601,2025-02-13 08:40:12.742999
2950,Yes,Yes,10,5,0.7,3.6,2025-02-22 05:18:47.146878,2025-02-14 05:38:18.256170
2951,Yes,Yes,5,5,4.5,4.1,2025-02-27 18:34:15.453832,2025-02-18 07:47:19.620181
2952,No,No,0,0,0.0,0.0,,
2953,No,Yes,0,7,0.0,8.1,,2025-02-14 12:34:15.293178
2954,Yes,Yes,9,6,0.7,1.6,2025-02-23 13:32:15.257121,2025-01-29 19:52:38.149451
2955,Yes,Yes,6,5,2.9,4.7,2025-02-22 05:51:16.197330,2025-02-12 16:13:52.543813
2956,Yes,Yes,5,8,3.6,7.0,2025-02-27 12:17:08.816307,2025-02-14 23:43:57.274454
